,Comentario,Texto limpio
3599,Muy agradable lugar! Los monos son muy educados!,agradable monos educados
3600,excelente  lugar para complementar  uxmal,excelente complementar uxmal
3601,Muy bonito recorrido,bonito recorrido
3602,Un paseo por la historia del chocolate. Atención eficiente y súper cuidado.,paseo historia chocolate atención eficiente súper cuidado
3603,Recomendable visitarlo y más si te gusta el chocolate,recomendable visitarlo gusta chocolate
3604,Especatcular muy bonito,especatcular bonito
3605,Las galletas de chocolate riquísimas,galletas chocolate riquísimas
3606,El verdadero chocolate,chocolate
3607,Recomendable recorrido.,recomendable recorrido
3608,Muy bien documentado... con unas lindas instalaciones y buena atención,documentado lindas instalaciones atención
3609,"Vale la pena visitar el lugar, cuidado con los monos araña, se roban tus cosas en un descuido.",vale pena visitar cuidado monos araña roban descuido
3610,"Tour y recorrido, incluye chocolate caliente gratis!!!",tour recorrido incluye chocolate caliente gratis
3611,"Excelente chocolate, tanta diversidad de sabores todos ricos!",excelente chocolate tanta diversidad sabores ricos
3612,Excelente Museo muy interesante  muy bien puesto,excelente museo interesante puesto
3613,Excelente representación,excelente representación
3614,Por los deliciosos chocolates,deliciosos chocolates
3615,Estuvo bien,
3616,Precioso museo!,precioso museo
3617,Bonito lugar,bonito
3618,Me fascinó la ceremonia maya del Chocolate,fascinó ceremonia maya chocolate
3619,"El museo del chocolate está hermoso, su jardín botánico es único!!!!!!",museo chocolate hermoso jardín botánico único
3620,Me encanta,encanta
3621,Se me hizo elevado el costo para lo que tiene.,elevado costo
3622,hermoso lugar,hermoso
3623,Es un lugar muy bueno y excelente el ambiente es genial,excelente ambiente genial
3624,Excelente recorrido y atención parece otro país,excelente recorrido atención país
3625,Mucha naturaleza y fauna,naturaleza fauna
3626,Una experiencia completa,experiencia completa
3627,Muy lindo el museo,lindo museo
3628,Divertido para toda la Familia.,divertido familia
3629,Muy recomendable... Un poco cara la entrada,recomendable cara entrada
3630,Te enteras de muchas cosas que regularmente no conocemos buen lugar para pasear,enteras regularmente conocemos pasear
3631,"Un poco caro para lo que ofrece,  pero en general bien",caro ofrece
3632,Muy buena experiencia!,experiencia
3633,"Muy recomendable. Tanto para turistas, como para locales.",recomendable turistas locales
3634,Caro el.acceso,caro elacceso
3635,Nos gustó mucho el recorrido.,gustó recorrido
3636,Buenos servicio,servicio
3637,Original e interesante! Muy recomendable!,original interesante recomendable
3638,Mi amor por el chocolate se hizo nacional!,amor chocolate nacional
3639,Hermoso lugar para ir con la familia,hermoso familia
3640,El mejor lugar del planeta,planeta
3641,Excelente para conocer los orígenes del chocolate,excelente orígenes chocolate
3642,Estupendo recorrido por la historia del chocolate en México.,estupendo recorrido historia chocolate méxico
3643,Excelente para ir,excelente
3644,Agradable experiencia...,agradable experiencia
3645,Interesante recorrido y buen chocolate...,interesante recorrido chocolate
3646,enfrente de uxmal hermanos brother Tours  te lleva,uxmal hermanos brother tours
3647,Ricos chocolates,ricos chocolates
3648,Los chocolates están más caros que Mérida o Campeche,chocolates caros mérida campeche
3649,Recorrido entretenido y buena información,recorrido entretenido información
3650,Los productos de chocolate que venden son deliciosos,productos chocolate venden deliciosos
3651,Muy recomendable para complementar visita a Uxmal,recomendable complementar visita uxmal
3652,Una visita obligada de sabor,visita obligada sabor
3653,Un lugar para aprender de la historua del Cacao (chocolate),aprender historua cacao chocolate
3654,me encanto,encanto
3655,El precio es elevado para lo que es y no venden bebidas para llevar,precio elevado venden bebidas
3656,Pequeño pero con encanto,pequeño encanto
3657,La explicación y exposiciones muy buenas,explicación exposiciones
3658,Excelente agradable para la familia,excelente agradable familia
3659,Una gran experiencia,experiencia
3660,"Muy bien, lastima q ya la tienda estaba cerrada",lastima q tienda cerrada
3661,Interesante opción de productos. Algo elevados los precios.,interesante opción productos elevados precios
3662,Poco interesante para mí!,interesante
3663,Los frappes de chocolate estan deliciosos,frappes chocolate deliciosos
3664,Gran experiencia,experiencia
3665,Muy caro $140 PP,caro pp
3666,Muy. Bonito,bonito
3667,Precios muy elevados para turismo nacional,precios elevados turismo nacional
3668,Gran experiencia y excelente chocolate,experiencia excelente chocolate
3669,No entramos muy caro,entramos caro
3670,Museo para conocer la elaboración del chocolate y su historia,museo elaboración chocolate historia
3671,😀😎,
3672,No recomendable,recomendable
3673,Excelente! Para niños y adultos.,excelente niños adultos
3674,Todo bien,
3675,Muy caro para lo que venden,caro venden
3676,Lugar muy bonito y cultural,bonito cultural
3677,Felicitaciones al que cuida los animalitos!,felicitaciones cuida animalitos
3678,Museo e Historia del chocolate a una cuadra de Uxmal,museo historia chocolate cuadra uxmal
3679,Muy relajante y muy ilustrativo,relajante ilustrativo
3680,Historia del chocolate en México con diversidad de animales,historia chocolate méxico diversidad animales
3681,Excelente lugar para un paseo familiar!!!!!!!!,excelente paseo familiar
3682,Deliciosa bebida de chocolate frío  y  galletas de chocolate.,deliciosa bebida chocolate frío galletas chocolate
3683,Excelentes exposiciones,excelentes exposiciones
3684,Muy bonito e interesante,bonito interesante
3685,La atención de todo el personal está excelente.,atención personal excelente
3686,Nos gusto el recorrido!,gusto recorrido
3687,Fantástico!!!,fantástico
3688,Hermoso!!!,hermoso
3689,Interesante y a precios aceptables,interesante precios aceptables
3690,Precioso. Magico muy natural,precioso magico natural
3691,Excelente aunque un poco caro sus productos,excelente caro productos
3692,Exquisito chocolate....,exquisito chocolate
3693,MUY bonito una agradable experiencia,bonito agradable experiencia
3694,Imperdible!!!,imperdible
3695,"De lo mejor, con las nuevas mejoras!!",mejoras
3696,Interesante la historia del chocolate,interesante historia chocolate
3697,Bonito lugar pero muy caro todo,bonito caro
3698,Interesante todo lo que encuentras ahi :),interesante encuentras
3699,En este lugar se antoja tomar un chocolate frío.,antoja tomar chocolate frío
3700,Genial para un viaje de estudio.,genial viaje estudio
3701,Cobran por entrar,cobran entrar
3702,Maravilloso,maravilloso
3703,El chocolate es muy rico.,chocolate rico
3704,Me encantó!!!,encantó
3705,"Muy caro, no lo vale...",caro vale
3706,Esperaba ver algo más interesante me,esperaba interesante
3707,El frappé de chocolate es riquísimo.,frappé chocolate riquísimo
3708,Una experiencia maravillosa en Yucatán,experiencia maravillosa yucatán
3709,"No dejar de visitarlo, vale la pena!",dejar visitarlo vale pena
3710,Lugar muy Agradable y con buena información.,agradable información
3711,Carísimo para turistas,carísimo turistas
3712,Agradable recorrido,agradable recorrido
3713,Lugar muy interesante,interesante
3714,Vale mucho la pena visitarlo.,vale pena visitarlo
3715,Enriquecedor,enriquecedor
3716,Delicioso chocolate hecho en México,delicioso chocolate méxico
3717,HERMOSO MUSEO DEL CHOCOLATE,hermoso museo chocolate
3718,Interesante,interesante
3719,Bonito lugar solo que es muy caro,bonito caro
3720,Las galletas de chocolate son de otro mundo,galletas chocolate mundo
3721,Muy interesante y bonito,interesante bonito
3722,Una gran experiencia y cultura,experiencia cultura
3723,Ilustrativo,ilustrativo
3724,Impresionante museo,impresionante museo
3725,Sencillo,sencillo
3726,Muy cara la entrada y no accesé.,cara entrada accesé
3727,Si vale la pena,vale pena
3728,Muy rico el chocolate,rico chocolate
3729,Bonito y delicioso lugar,bonito delicioso
3730,La entrada es muy cara,entrada cara
3731,Riquisimo,riquisimo
3732,Riquísimo el chocolate y todo,riquísimo chocolate
3733,Excelente tour,excelente tour
3734,Esto si es un museo de sabor,museo sabor
3735,Hermosa instalación,hermosa instalación
3736,Deliciosa la prueba de chocolate.,deliciosa prueba chocolate
3737,Muy enriquecedor y ameno,enriquecedor ameno
3738,El palacio del chocolate. Delí...,palacio chocolate delí
3739,Asombroso,asombroso
3740,Hermoso!!,hermoso
3741,Hermoso Lugar,hermoso
3742,Mucho por aprender en este lugar,aprender
3743,Bellísimo!,bellísimo
3744,Recomendable,recomendable
3745,Lugar que debes visitar y aprpvechar,debes visitar aprpvechar
3746,Precios accesibles,precios accesibles
3747,Grandioso,grandioso
3748,Una muy buena experiencia,experiencia
3749,Un gran aprendizaje....😎,aprendizaje
3750,"Horrible,",horrible
3751,Exelente,exelente
3752,Me encantó,encantó
3753,Excelente chocolate,excelente chocolate
3754,"Excelente, obligado",excelente obligado
3755,Un lugar muy especial,especial
3756,Genial,genial
3757,Caro,caro
3758,Una experiencia única,experiencia única
3759,Maravilloso lugar,maravilloso
3760,Una increíble experiencia,increíble experiencia
3761,Bueno,
3762,👌,
3763,Lugar maravilloso,maravilloso
3764,excelente sitio,excelente sitio
3765,Excelente!!!!!,excelente
3766,Muy interedsnte,interedsnte
3767,Noche de espectáculo de luces,noche espectáculo luces
3768,Super interesante,super interesante
3769,Estupendoooo lugar,estupendoooo
3770,Riquisimo el resultado,riquisimo resultado
3771,Deliciosisimo frappe,deliciosisimo frappe
3772,Excelente!,excelente
3773,Impresionantii,impresionantii
3774,Me encanto 😍,encanto 
3775,Buenísimos!...,buenísimos
3776,Inolvidable.,inolvidable
3777,Extrardinario,extrardinario
3778,Súper lugar,súper
3779,Ma.ra.vi.llo.so,maravilloso
3780,Buen lugar para conocer  y tener un relax,relax
3781,Un buen lugar para visitar,visitar
3782,Excelente lugar para ir en familia y conocer la historia y preparación del cacao,excelente familia historia preparación cacao
3783,Me encanto sobre todo el chocolate muy rico,encanto chocolate rico
3784,Mas que cacao y chocolate excelente experiencia!!,cacao chocolate excelente experiencia
3785,"Hermoso lugar. He podido visitarlo en 3 ocasiones y llevado a mi hijos y yo está súper bonito, la explicación del chocolate con los mayas, el cambio que se dio hasta la actualidad, igual hay monos arañas. Jaguares, venados y abejas. Te dan a probar chocolate y la ceremonia maya muy bonita. Lugar entre naturaleza. Muy hermoso para visitar con la familia. Si eres de Yucatán con tu INE te hacen el 50% de descuento en la entrada. Igual hay una tienda de recuerdos y venta de chocolates. Recomendable lugar con buena atención. A pocos metros de la entrada a la zona arqueológica de Uxmal.",hermoso podido visitarlo ocasiones llevado hijos súper bonito explicación chocolate mayas cambio actualidad monos arañas jaguares venados abejas probar chocolate ceremonia maya bonita naturaleza hermoso visitar familia yucatán ine descuento entrada tienda recuerdos venta chocolates recomendable atención metros entrada zona arqueológica uxmal
3786,Me encanta y vuelvo cuando puedo. Excelente,encanta vuelvo excelente
3787,Museo muy completo bien equipado una buena experiencia.,museo completo equipado experiencia
3788,"Muy bonito lugar la historia y preparacion del cacao desde nuestros ancestros hasta el día fenotipo, la variedad de plantas y árboles y animales endémicos del lugar aparte de una exquisita degustacion de la prearacion de cacao lo convierten en un lugar muy bueno para visitar en sus viajes a la hermana república de Yucatan.",bonito historia preparacion cacao ancestros fenotipo variedad plantas árboles animales endémicos aparte exquisita degustacion prearacion cacao convierten visitar viajes hermana república yucatan
3789,"Bonito museo para visitar después de visitar Uxmal. Un montón de cosas interesantes sobre la historia del chocolate y el proceso de elaboración. Además, es muy exuberante y sombreado, lo que hace que sea más agradable caminar y disfrutar del paisaje. El ritual fue interesante de ver y el frappe de chocolate y el chocolate caliente picante fueron realmente buenos. ¡mmm!",bonito museo visitar visitar uxmal montón interesantes historia chocolate proceso elaboración exuberante sombreado agradable caminar disfrutar paisaje ritual interesante frappe chocolate chocolate caliente picante realmente mmm
3790,¡Una gran experiencia para hacer en Uxmal!,experiencia uxmal
3791,"Gran lugar por 150 pesos y estacionamiento gratuito. Jaguar, loros, venados y cocodrilos con monos en jaulas. Hay placas con descripciones de árboles. Buena y rica exposición. El chocolate caliente después de la ceremonia da buena fuerza.",pesos estacionamiento gratuito jaguar loros venados cocodrilos monos jaulas placas descripciones árboles rica exposición chocolate caliente ceremonia fuerza
3792,"Buen tiempo pasado aquí y hermosa inmersión en la cultura maya del chocolate. Repiten mucho que los animales que hay son supervivientes y no se pueden reintroducir, pero me duele el corazón verlos en jaulas tan pequeñas!",hermosa inmersión cultura maya chocolate repiten animales supervivientes reintroducir duele corazón verlos jaulas pequeñas
3793,"Visitamos este lugar porque, puedo decir ahora, nos engañaron las buenas críticas de Google y TA. Me pregunto qué encontraron esas personas tan interesantes aquí, pero para mí no es más que una trampa para turistas común y corriente ubicada en una buena ubicación, justo al otro lado de la calle de las imponentes ruinas de Uxmal.",visitamos engañaron críticas google ta pregunto encontraron personas interesantes trampa turistas común corriente ubicada ubicación justo calle imponentes ruinas uxmal
3794,"¡Ecoparque realmente genial con muchas exhibiciones que detallan la historia y la producción del chocolate, incluida una demostración de degustación con una bebida de cacao tradicional maya! También hay una demostración de ceremonia maya cada 20 minutos, varios animales salvajes rescatados (incluidos un jaguar, monos araña y un cocodrilo), así como una tienda de regalos que vende productos de chocolate únicos y auténticos. Hermosas instalaciones y una gran experiencia en general! Recomendamos mucho visitar después de conocer Uxmal :D",ecoparque realmente genial exhibiciones detallan historia producción chocolate incluida demostración degustación bebida cacao tradicional maya demostración ceremonia maya minutos animales salvajes rescatados incluidos jaguar monos araña cocodrilo tienda regalos vende productos chocolate únicos auténticos hermosas instalaciones experiencia recomendamos visitar uxmal d
3795,"Caído por casualidad después de visitar las pirámides de Uxmal. El Museo-Parque causó una impresión muy favorable en nosotros - el silencio, la belleza, la historia del origen del chocolate, se puede alimentar a los monos, hay un guepardo, loros. Gracia. Pero hubo un episodio. Después de que el parque, que nos fuéramos de Campeche (2 horas) y unas horas más tarde encontramos que un teléfono no estaba. Tuvimos en nuestras manos cuando entramos en el parque, como lo grabamos en otra cámara. Escribí al correo del museo que habíamos perdido nuestro teléfono en el parque, preguntar al personal a buscar. A continuación, a la mañana siguiente hicimos un viaje de 200 km de vuelta especial para inspeccionar personalmente el parque y el aspecto de un teléfono. Los empleados fueron notificados de nuestra pérdida, no puede decirse que eran sin alma, pero no mostró ningún entusiasmo en particular en la búsqueda, que se limitó a encogerse de que no lo encontraron, y si lo habían encontrado, que habría dado a la recepción. Hemos ofrecido una recompensa por devolver el teléfono, pero que no funcionó bien. Nos dieron la oportunidad de caminar por el parque y la búsqueda de nosotros mismos, pero por supuesto, no hemos encontrado nada. Es un poco triste de esto, todavía entender la cantidad de datos almacenados en el teléfono inteligente (en general, los restos de sedimentos. Sé vigilante y comprobar sus cosas cada vez que entran y salen de los lugares de interés!",caído casualidad visitar pirámides uxmal museoparque causó impresión favorable silencio belleza historia origen chocolate alimentar monos guepardo loros gracia episodio parque campeche encontramos teléfono manos entramos parque grabamos cámara escribí correo museo perdido teléfono parque preguntar personal buscar continuación mañana hicimos viaje km vuelta especial inspeccionar personalmente parque aspecto teléfono empleados notificados pérdida decirse alma mostró entusiasmo particular búsqueda limitó encogerse encontraron encontrado recepción ofrecido recompensa devolver teléfono funcionó oportunidad caminar parque búsqueda encontrado triste entender cantidad datos almacenados teléfono inteligente restos sedimentos vigilante comprobar entran salen lugares interés
3796,Muy linda visita a este parque. La historia del cultivo del chocolate desde los días de MAYA está muy bien expuesta allí a lo largo de un largo recorrido por la naturaleza. No te pierdas.,linda visita parque historia cultivo chocolate maya expuesta recorrido naturaleza pierdas
3797,"¡brillante! Entorno divertido y hermoso. ¡Y gran lujo, paneles explicativos en francés! Precio muy asequible. Para hacer sin dudarlo!",brillante entorno divertido hermoso lujo paneles explicativos francés precio asequible dudarlo
3798,"Un lindo lugar muy bien cuidado, un sitio muy verde, lindas demostraciones de la historia del chocolate, unos simpáticos animales y una linda degustación",lindo cuidado sitio verde lindas demostraciones historia chocolate simpáticos animales linda degustación
3799,Si visitas Uxmal también debes pasar por aquí. El complejo está construido al estilo de un pequeño parque. Alternativamente hay pequeñas chozas en las que se cuenta la historia del cultivo del cacao y recintos de animales.,visitas uxmal debes pasar complejo construido estilo pequeño parque alternativamente pequeñas chozas historia cultivo cacao recintos animales
3800,Hermosa pequeña instalación que contiene cosas muy interesantes sobre el chocolate pero también sobre las plantas regionales.,hermosa pequeña instalación contiene interesantes chocolate plantas regionales
3801,"¡Absolutamente debe ver! Fantástico lugar, muy bien preparado, todo en grandes jardines, donde puedes aprender historia del chocolate. Muy recomendable, reserve incluso hasta dos horas si desea participar en algunos eventos en el interior.",absolutamente fantástico preparado jardines puedes aprender historia chocolate recomendable reserve desea participar eventos interior
3802,"El lugar era lindo. Bonito ritual maya, realmente aprenderás todo sobre el chocolate e incluso podrás degustar el chocolate real en el acto. Te sorprenderá lo sabroso que realmente es antes de comprarlo en la tienda.",lindo bonito ritual maya realmente aprenderás chocolate podrás degustar chocolate real acto sorprenderá sabroso realmente comprarlo tienda
3803,"Buena experiencia con la historia del chocolate y algunos animales. Por el precio si pasas por Uxmal, ¡no lo dudes! Aproximadamente 1h30.",experiencia historia chocolate animales precio pasas uxmal dudes h
3804,"Templo del chocolate, en la puerta del sitio maya de Uxmal. Precio asequible para un chocolate excepcional. Cuidado con las papilas gustativas 😋 (entrada limitada a grupos reducidos para respetar las distancias de Covid 👍)",templo chocolate puerta sitio maya uxmal precio asequible chocolate excepcional cuidado papilas gustativas  entrada limitada grupos reducidos respetar distancias covid 
3805,"Este es un museo bastante agradable sobre la historia del cacao. Muchas pantallas para mirar con todo en español, inglés y francés. Este es también un jardín botánico con mucha información sobre las plantas. Hay algunos animales rescatados aquí como monos y jaguares. El precio de la entrada es de alrededor de $ 9US. Si está recorriendo Uxmal y tiene una hora extra, vale la pena echarle un vistazo.",museo agradable historia cacao pantallas mirar español inglés francés jardín botánico información plantas animales rescatados monos jaguares precio entrada us recorriendo uxmal hora extra vale pena echarle vistazo
3806,"Para hacerse sin dudarlo por su precio muy asequible, animal aliado del descubrimiento ((monos jaguares cocodrilos...) Por mi parte, después de haberlos esperado durante varios días, ¡no esperaba verlos aquí!)",hacerse dudarlo precio asequible animal aliado descubrimiento monos jaguares cocodrilos haberlos esperado esperaba verlos
3807,"De hecho, una visita interesante ¡La historia de Chocó no es solo sobre el chocolate, sino también sobre la historia maya! Y todo esto está bien explicado e incluso escrito en francés. También hay talleres con hablantes de francés.",visita interesante historia chocó chocolate historia maya explicado escrito francés talleres hablantes francés
3808,"Un lugar muy divertido para aprender y ver la historia del chocolate. Tenían hermosos jardines y muchas buenas exhibiciones y la demostración de chocolate caliente fue genial. Por supuesto, comprar su chocolate valió la pena. Muy recomendable.",divertido aprender historia chocolate hermosos jardines exhibiciones demostración chocolate caliente genial comprar chocolate valió pena recomendable
3809,"¡Brillante! Más que un museo, es un ecoparque. Nos alojamos allí por 4 horas !!",brillante museo ecoparque alojamos
3810,"Museo realmente hermoso que explica cómo los mayas procesaban el cacao y para qué lo usaban. Es un hermoso paseo por la jungla hasta las pequeñas cabañas, con exhibiciones en inglés, español y francés. Hay una actuación de adoración del cacao maya, degustación de chocolate y animales que han sido rescatados (pero no pueden ser liberados a la naturaleza por varias razones), algunos de los cuales puedes alimentar, lo cual es divertido para los niños. Al final hay una pequeña tienda para comprar diferentes tipos de chocolate. En general, es un pequeño gran lugar para detenerse después de visitar Uxmal, ¡y es ideal para los niños!",museo realmente hermoso explica mayas procesaban cacao usaban hermoso paseo jungla pequeñas cabañas exhibiciones inglés español francés actuación adoración cacao maya degustación chocolate animales rescatados liberados naturaleza razones puedes alimentar divertido niños pequeña tienda comprar tipos chocolate pequeño detenerse visitar uxmal ideal niños
3811,"¡Me encantó estar aquí! Hermoso entorno, muy didáctico, lindas experiencias (ritual maya y degustación de chocolate). ¡Recomendaría! También fuimos al Choco-Story en Valladolid, que ya nos pareció genial. Pero ese no es nada comparado con este.",encantó hermoso entorno didáctico lindas experiencias ritual maya degustación chocolate recomendaría chocostory valladolid pareció genial comparado
3812,"Es una parada decente mientras estás en la zona. No viajaría demasiado lejos por eso. Es una especie de parque temático que cuenta la historia del chocolate en Yucatán y la historia del chocolate en general. El parque es agradable excepto por los animales enjaulados. Los jardines son hermosos. Simplemente no encontré la historia del chocolate tan genial. Si amas el chocolate, deberías ir.",parada decente zona viajaría especie parque temático historia chocolate yucatán historia chocolate parque agradable animales enjaulados jardines hermosos simplemente encontré historia chocolate genial amas chocolate deberías
3813,"Es una caminata autoguiada, trae mucho repelente de insectos. Es una mezcla de museo y zoológico. La demostración de chocolate se llevó a cabo en determinadas ocasiones, por lo que no pudimos hacerlo. Fue un poco decepcionante que fuéramos a un museo del chocolate y nos fuéramos sin probar chocolate. Había chocolate a la venta al final.",caminata autoguiada trae repelente insectos mezcla museo zoológico demostración chocolate llevó cabo determinadas ocasiones pudimos decepcionante museo chocolate probar chocolate chocolate venta
3814,"En general, no está mal para variar, especialmente si eres un fanático del chocolate, por lo demás, todo es simple, 2 espectáculos y un paseo por la jungla con una mirada a las casas para una excursión histórica sobre la aparición del cacao / chocolate en la vida. de europeos",variar especialmente fanático chocolate simple espectáculos paseo jungla mirada casas excursión histórica aparición cacao chocolate vida europeos
3815,"Gran experiencia: museo del chocolate, plantas y animales (no es un zoológico, aquí se ayuda a los animales después de haber sido heridos). Personal muy agradable y acogedor. Bien recomendado para un tour familiar después de la visita de Uxmal. Solo recomendaría al museo Chocó que NO use plástico en la tienda para servir el frappé.",experiencia museo chocolate plantas animales zoológico ayuda animales heridos personal agradable acogedor recomendado tour familiar visita uxmal recomendaría museo chocó use plástico tienda servir frappé
3816,¡Me encantó!,encantó
3817,"Nos detuvimos en Choco-Story esperando que la tormenta en Uxmal cayera en intensidad y nos divertimos mucho visitándola. La estructura combina la historia del chocolate en México con la posibilidad de disfrutar de la naturaleza virgen de la zona a través de un paseo por el parque que lo rodea. Es curioso descubrir cuánto cacao estaba enraizado en la cultura maya, hasta el punto de ser utilizado también como moneda. También pudimos probar el chocolate caliente tal como lo preparó el pueblo maya (solo con agua, sin restos de azúcar o leche, y acompañado de chile). Entre los animales anfitriones del parque, también hay dos jaguares espléndidos, rescatados del tráfico de animales tropicales. Muy bueno también el chocolate en venta en la tienda, realmente nos impresionó mucho y regresó a Italia con nosotros en grandes cantidades ...",detuvimos chocostory esperando tormenta uxmal cayera intensidad divertimos visitándola estructura combina historia chocolate méxico posibilidad disfrutar naturaleza virgen zona paseo parque rodea curioso descubrir cacao enraizado cultura maya punto utilizado moneda pudimos probar chocolate caliente preparó pueblo maya agua restos azúcar leche acompañado chile animales anfitriones parque jaguares espléndidos rescatados tráfico animales tropicales chocolate venta tienda realmente impresionó regresó italia cantidades
3818,"Este lugar me recuerda a un jardín botánico con enfoque en el cacao y algo de vida salvaje. Por solo 150 pesos podrás ver cómo Maya usaba el cacao, cómo se hacía el chocolate caliente para ellos, algo de vida salvaje en forma de jaguar, monos araña, loros y ciervos (puedes alimentarlos excepto jaguares). ¡La bebida de cacao estaba deliciosa!",recuerda jardín botánico enfoque cacao vida salvaje pesos podrás maya usaba cacao hacía chocolate caliente vida salvaje forma jaguar monos araña loros ciervos puedes alimentarlos jaguares bebida cacao deliciosa
3819,"Realmente me encanta el entorno de la propiedad y lo bien cuidado que está. Los animales y la historia detrás de cómo se hacía el chocolate hace muchos años. La degustación de la bebida de chocolate es muy buena. En general, recomiendo este sitio a todos los viajeros. 👍👍",realmente encanta entorno propiedad cuidado animales historia hacía chocolate años degustación bebida chocolate recomiendo sitio viajeros 
3820,"Vale la pena la visita y el precio de entrada. Vea los animales rescatados, aprenda sobre la historia y la producción del chocolate y pruebe el delicioso chocolate al estilo maya.",vale pena visita precio entrada vea animales rescatados aprenda historia producción chocolate pruebe delicioso chocolate estilo maya
3821,🐒🐆🦌alimenta a los animales y aprende sobre el chocolate🍫🍫,alimenta animales aprende chocolate
3822,"Lugar muy especial. Me gustaron todos los animales (jaguar, monos, ciervos). También me gustó el sombrero, puedes probar un chocolate caliente hecho a la mexicana (con chile y otras especias), estaba muy sabroso. Decepcionado porque el ritual maya no se mostró y el pretexto para él parecía extraño (porque llovió 2 horas antes, cuando en realidad hay un techo sobre la estructura así que no debería importar) ... y escuché que la persona que está Se supone que la ceremonia sigue dando la misma excusa una y otra vez, incluso si solo llovió hace unas horas, lo cual parece extraño. Todavía no voy a deducir una estrella porque las cosas que experimentamos fueron maravillosas, pero me disgustó que el ritual maya supuestamente esté incluido, pero no lo está.",especial gustaron animales jaguar monos ciervos gustó sombrero puedes probar chocolate caliente mexicana chile especias sabroso decepcionado ritual maya mostró pretexto parecía extraño llovió realidad techo estructura debería importar escuché persona supone ceremonia dando excusa llovió extraño deducir estrella experimentamos maravillosas disgustó ritual maya supuestamente incluido
3823,"Muy gran museo diseñado con gran atención al detalle. Cuenta la historia y producción del cacao en general y en relación a México / Yucatán. Hay un tour que se encuentra en la jungla. Hay varias especies de plantas en este tour. A intervalos hay alrededor de 6 cabañas que contienen exposiciones. También hay una ceremonia del cacao maya y una degustación de cacao maya original. También hay varios recintos espaciosos para animales que sirven como estación de recolección para animales enfermos o heridos. Incluidos loros, cocodrilos, jaguares, monos y otros animales salvajes. También hay una pequeña tienda y una pequeña cafetería con deliciosos postres de chocolate. La entrada cuesta 140 pesos por persona. Si visita los sitios mayas directamente enfrente, debe tomarse el tiempo y hacer un desvío aquí. Es muy recomendable.",museo diseñado atención detalle historia producción cacao relación méxico yucatán tour jungla especies plantas tour intervalos cabañas contienen exposiciones ceremonia cacao maya degustación cacao maya original recintos espaciosos animales sirven estación recolección animales enfermos heridos incluidos loros cocodrilos jaguares monos animales salvajes pequeña tienda pequeña cafetería deliciosos postres chocolate entrada cuesta pesos persona visita sitios mayas directamente tomarse desvío recomendable
3824,Choco Story,choco story
3825,"Un recorrido muy interesante en un bosque exuberante. La entrada es de 140 pesos por aproximadamente 1 hora. Muchos árboles con sus descripciones y animales recolectados (jaguar, cocodrilo, aves). Degustación de chocolate según la tradición maya. Justo enfrente de las ruinas de uxmal",recorrido interesante bosque exuberante entrada pesos hora árboles descripciones animales recolectados jaguar cocodrilo aves degustación chocolate tradición maya justo ruinas uxmal
3826,Interesante museo que muestra cómo se hace el cacao.,interesante museo muestra cacao
3827,¡Imprescindible si visitas Mérida Yucatán!.,imprescindible visitas mérida yucatán
3828,"Esto se encuentra básicamente al otro lado de la calle del sitio arqueológico de Uxmal. Es una historia del chocolate con diagramas, fotos y una breve demostración al final. Avanza a su propio ritmo. Te da algo más que hacer mientras estás en el área.",básicamente calle sitio arqueológico uxmal historia chocolate diagramas fotos demostración avanza ritmo área
3829,Merecen visitar Hermoso paseo a la sombra que te lleva a la explicación completa del chocolate del origen. No te pierdas la ceremonia y degustación mayas. Los animales no tienen mucho interés pero están a priori protegidos en el centro. Parking y una pequeña tienda.,merecen visitar hermoso paseo sombra explicación completa chocolate origen pierdas ceremonia degustación mayas animales interés priori protegidos centro parking pequeña tienda
3830,Definitivamente una parada de autobús turístico. Demasiado caro y cursi.,definitivamente parada autobús turístico caro cursi
3831,"Muy buen museo, puedes alimentar a los monos araña, lo cual es divertido (todos los animales son rescatados, lo que me hace feliz).",museo puedes alimentar monos araña divertido animales rescatados feliz
3832,"Bien hecho, museo práctico sobre la historia y el cultivo del cacao. ¡Vale la pena una visita!",museo práctico historia cultivo cacao vale pena visita
3833,Extraña combinación de museo del chocolate y no zoológico. Demasiado turístico en comparación con otras actividades como ruinas mayas y cenotes.,extraña combinación museo chocolate zoológico turístico comparación actividades ruinas mayas cenotes
3834,"El museo es pequeño y está bien ubicado frente a Uxmal. Lo más destacado no es tanto el proceso de fabricación de chocolate, sino el hecho de que puedes alimentar a los animales en todo el parque. Mi esposa y yo estábamos en la nube nueve y todos los primates nos pidieron golosinas. La ventaja al final es probar el chocolate caliente real, que es muy diferente de cualquier basura manufacturada que obtendrá en cualquier otro lugar.",museo pequeño ubicado frente uxmal destacado proceso fabricación chocolate puedes alimentar animales parque esposa nube nueve primates pidieron golosinas ventaja probar chocolate caliente real basura manufacturada obtendrá
3835,Muy interesante sobre la posibilidad de ver los animales de la zona.,interesante posibilidad animales zona
