,galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
674,1867,Galería Código Tonal,2006-03-21,, Av. Benito Juarez 107 ,Centro,68100,951 688 76 66,,codigotonal@gmail.com,17.06216,-96.72161,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1867,2022-04-29T06:06:08-05:00
675,1606,"La Curtiduria, Centro de Artes Visuales",2006-01-01,,Jalisco 108 B,San Felipe,68020,951 351 69 32,https://lacurtiduria.com/exposiciones/,lacurtiduria@gmail.com,17.09612,-96.71207,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1606,2022-04-08T06:32:23-05:00
676,984,Galería Noel Cayetano Arte Contemporáneo,2010-01-01,,"Macedonio Alcalá 407 local 3-D, Plaza Santo Domingo",Centro,68000,951 514 83 38,,noelcayetanoart@yahoo.com,17.06545,-96.72393,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=984,2022-04-29T07:04:16-05:00
677,387,Galería Monte Albán,1971-01-16,Casa de la Cultura Oaxaqueña,González Ortega 403,Centro,68000,951  516 11 54,https://www.oaxaca.gob.mx/cco/,ccocomunica@hotmail.com,17.057,-96.71819,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=387,2022-04-08T06:31:37-05:00
678,583,DM Arte Contemporáneo,2000-11-16,,Calle  5 de Mayo núm. 409,Centro Histórico,68000,951 501 23 25,,didiermayes@hotmail.com,17.06497,-96.72305,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=583,2022-04-08T06:25:51-05:00
679,956,Taller de Artes Bambú,2009-01-01,,Mártires de Tacubaya  507,Col. Jalatlaco,68080,951  113 11 41,,taller_bambu@hotmail,17.06513,-96.71751,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=956,2022-04-08T06:33:38-05:00
680,459,Galería Rufino Tamayo,1971-01-16,Casa de la Cultura Oaxaqueña,González Ortega 403 ,Centro,68000,951 516 11 54,https://www.oaxaca.gob.mx/cco/,,17.05718,-96.71812,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=459,2022-04-29T04:53:49-05:00
681,1870,Recinto Materia Escultura Contemporánea,2019-04-18,,Calle 5 de Mayo 305-A,Centro Histórico ,68000,951 108 31 54,,recintomateria@gmail.com,17.06483,-96.72303,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1870,2022-05-13T05:47:41-05:00
682,1086,Galería Azomalli,1000-01-01,,Calle Gurrión 110,Centro,68000,951 516 40 53 ,http://azomallioaxaca.blogspot.com/,galeria_azomalli@hotmail.com ,17.08255,-96.73047,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1086,2022-04-08T06:27:34-05:00
683,1868,Colectivo Oaxaca Cultural ,2017-01-01,,García Vigil 509-4,Centro,68000,951 504 31 18,,info@colectivooaxacacultural.org,17.06594,-96.72377,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1868,2022-04-08T06:24:58-05:00
684,1874,Galería Alfonso Rivas,1000-01-01,Casa de la Cultura Oaxaqueña,González Ortega núm.403,Centro,68000,951 516 11 54,https://www.oaxaca.gob.mx/cco/,,17.0571,-96.71817,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1874,2022-04-08T06:26:45-05:00
685,1736,Galería Ixrael Montes,2016-01-01,,Murguía 102-5,Centro,68000,951 214 63 80,,galeriaixraelmontes@gmail.com,17.06343,-96.72335,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1736,2022-04-29T06:40:14-05:00
686,1872,Galería Larimar,2017-01-01,,Av. Benito Juárez 500,Centro Histórico ,68000,951 516 34 88,https://www.larimar-gallery.com/,larimar.gallery@gmail.com,17.06528,-96.72069,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1872,2022-04-08T06:29:38-05:00
687,580,Galería Quetzalli,1986-07-01,,Calle de la Constitución 104-1,Centro Histórico,68000,951 514 26 06,https://galeriaquetzalli.wordpress.com/,contacto.quetzalli@gmail.com,17.06528,-96.72243,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=580,2022-04-29T07:09:40-05:00
688,1503,Galería Christian Thornton / Studio Xaquixe,2014-10-01,"Vidrio Artesanal Xa Quixe, S. de R. L. Mi. Art.",Calle 5 de Mayo 412-2,Centro,68000,951 516 78 06,,galeria.xaquixe@gmail.com,17.06484,-96.72302,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1503,2022-04-08T06:27:56-05:00
689,1604,NN Galería,2020-07-01,,Privada Aldama núm. 110,Centro,68000,951 254 29 65,https://www.nngaleria.com/,contacto@galeriatallernn.com,17.06989,-96.7152,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1604,2022-04-29T07:24:18-05:00
690,1876,Galería Alex PintArt,1000-01-01,,Calle Macedonio Alcalá 307,Centro Histórico,68000,,,alexpintart@outlook.es,17.06443,-96.72409,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1876,2022-04-29T05:46:09-05:00
691,890,Toro Galería,2005-01-01,,Crespo 203,Centro Histórico,68000,,,casatorogaleria@gmail.com,17.06375,-96.72529,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=890,2022-04-29T07:31:40-05:00
692,1291,Galería CuatroSiete,2014-08-08,,Reforma 407,Centro,68000,951 501 22 40,https://www.cuatrosietegaleria.com/,archivocuatrosiete@hotmail.com,17.06495,-96.722,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1291,2022-04-29T06:08:05-05:00
693,1246,Piaf Gallery,2013-02-01,,Calle Macedonio Alcalá 316,Centro,68000,951 516 91 19,http://piafgaleria.wixsite.com/piafgallery,piafgallery@gmail.com,17.06442,-96.72395,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1246,2022-04-08T06:33:15-05:00
694,464,Galería Amphibia,2019-01-19,,Circuito  de la Constitución 215,Centro,68000, 951 516 09 11,http://www.galeriaamphibia.net/, galeriaamphibia@gmail.com,17.06534,-96.72107,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=464,2022-04-29T05:47:59-05:00
695,1906,Galería de Estación de las Artes 1450,2021-06-02,,Macedonio Alcalá 305-3,Centro,68000,951 501 08 77,,1450estaciondelasartes@gmail.com.mx,17.06444,-96.72484,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1906,2022-04-29T06:17:35-05:00
696,1252,Tingladography,2013-02-01,,Calle de Manuel García Vigil 212,Centro,68000,951 268 97 69,,tingladography@gmail.com,17.06315,-96.72518,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1252,2022-04-08T06:34:03-05:00
697,457,Galería La Mano Mágica,1987-01-16,,Macedonio Alcalá  203,Centro,68000,951 516 42 75,,galeriamanomagica@gmail.com,17.06349,-96.72426,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=457,2022-04-08T06:30:03-05:00
698,1480,Nuun. Espacio de Arte,2014-10-24,,García Vigil 505-A,Centro,68000,951 206 08 48,http://www.nuun.mx,nuunarte@yahoo.com,17.06607,-96.7248,20,67,1,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1480,2022-04-29T07:25:49-05:00
699,1878,Galería del Chalet del Centro de las Artes de San Agustín,2006-03-21,Ayuntamiento de San Agustín Etla,Independencia s/n,Barrio Soledad Vista Hermosa,68247,"951 521 25 74, 521 30 42",http://www.casa.oaxaca.gob.mx,direccion.casa7@gmail.com; asistentedireccion.casa@oaxaca.gob.mx,17.19683,-96.7605,20,84,1,Oaxaca,San Agustín Etla,San Agustín Etla,http://sic.gob.mx/ficha.php?table=galeria&table_id=1878,2022-04-08T06:30:58-05:00
700,1132,Galería Felipe Matías,1979-05-20,Casa de la Cultura  Dr. Víctor Bravo Ahuja/Ayuntamiento de San Juan Bautista Tuxtepec,Blvd. Benito Juárez s/n esq. Daniel Sot,Col. María Luisa ,68320,287 875 01 44,,casacult.tuxtepec@gmail.com,18.08774,-96.13067,20,184,1,Oaxaca,San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec,http://sic.gob.mx/ficha.php?table=galeria&table_id=1132,2022-04-29T06:51:15-05:00
701,1879,Europa Galeria de Arte,2006-03-21,,"Blvd Benito Juarez, Mz. 3, Local 3",Bahía Tangolunda,70989,958 131 47 30,,samcade@europagaleriamx.com,15.77527,-96.09931,20,413,1,Oaxaca,Santa María Huatulco,Santa María Huatulco,http://sic.gob.mx/ficha.php?table=galeria&table_id=1879,2022-04-29T05:39:02-05:00
702,599,Galerías de Arte del Palacio Municipal,1995-05-17,Instituto Municipal de Arte y Cultura ,Av. Juan de Palafox esq. Mendoza 14,Centro Histórico,72000,222 232 63 00,,galeriaspalacio05@yahoo.com.mx,19.04407,-98.19769,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=599,2021-09-06T08:58:10-05:00
703,1745,Get Galería y Espacio Creativo,2015-01-01,,Priv. Segunda Central 418,Col. San Francisco,72000,222  536 65 24,,getgaleria@gmail.com,19.04854,-98.19136,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1745,2021-09-06T10:19:16-05:00
704,1178,Capilla del Arte Universidad de las Américas Puebla,2009-10-10,Dirección de Espacios Culturales y Patrimonio Artístico de la UDLAP,Calle 2 Norte 6 ,Centro Histórico,72000,222 242 28 08,https://www.udlap.mx/capilladelarte/,capilladelarte@udlap.mx,19.04423,-98.19664,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1178,2021-09-01T10:18:15-05:00
705,1585,La Galería Lazcarro,2007-03-01,,23 Sur núm.  4120,Col. Ex-Hacienda La Noria,72410,222 279 66 17,https://puebla.guiaoca.mx/es/lugares/la-galeria-lazcarro/,lazcarrogaleria@gmail.com,19.03878,-98.22389,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1585,2021-09-06T11:33:43-05:00
706,944,PANDEA. Pabellón De Arte,2019-04-26,,Calle 3 Ote. 610 ,Centro Histórico,72000,222 705 3018,http://www.pandea.mx/, hola@pandea.mx,19.04089,-98.19437,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=944,2022-06-07T07:31:25-05:00
707,1579,Galería Tesoros de la Catedral,2014-03-01,Ayuntamiento de Puebla,5 Oriente núm. 5,Centro Histórico,72000,222 232 46 07,https://programadestinosmexico.com/museos/galeria-tesoros-de-la-catedral-de-puebla.html,,19.04399,-98.19722,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1579,2021-09-06T08:22:22-05:00
708,1575,Kanvas Art Gallery,1000-09-01,,"Centro Comercial El Triángulo,  local S1-B, 39 Poniente núm. 3515",Col. Las Animas,72000,222 221 95 82,,72400,19.04542,-98.23204,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1575,2021-09-06T10:50:12-05:00
709,1740,Milech Galería de Arte,2014-01-01,,"Paseo Sinfonía 2, local 1-3, Town Center Sonata",Col. Lomas de Angelópolis II,72815,222 528 50 49,,galeria.milech@gmail.com,18.99262,-98.27775,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1740,2021-09-07T06:56:28-05:00
710,1592,"ZonAutonoma, Plataforma Artística",1000-09-01,,4 Poniente núm. 103,Centro Histórico,72000,222 151 42 68,https://www.ladobe.com.mx/2014/02/zonautonoma-una-plataforma-de-fomento-al-arte/,,19.04399,-98.19722,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1592,2021-09-07T11:34:40-05:00
711,975,Galería Talavera de la Reyna,2000-01-01,,"Lateral Sur 3510, Recta a Cholula",,72810,222 225 40 58 ,https://www.talaveradelareyna.com.mx/about/,ventas@talaveradelareyna.com.mx,19.05925,-98.27495,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=975,2021-09-03T13:22:24-05:00
712,1577,Galería La Miscelánea,1000-01-01,UNARTE,Acatlán 81,Col. La Paz,72160,222 403 55 66,https://www.unarte.edu.mx/miscelanea/,azucena@unarte.edu.mx,19.04399,-98.19722,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1577,2021-09-03T07:31:44-05:00
713,598,Galería Garco,2003-03-01,,14 Nte. 805,Barrio El Alto,72000,222 325 62 17,,galeriagarcoficial@gmail.com,19.04289,-98.18902,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=598,2021-09-02T16:11:51-05:00
714,1900,Liliput,2015-10-10,,Diagonal 18 Sur 4563,Col. Jardines de San Manuel,72580,22 2245 27 42,https://liliputxperimental.wixsite.com/liliput?fbclid=IwAR2ErOsGC4AWPUZJ_ImNVJjsqraHl1nri42ae335FSAwaW9kb_xD6OO7MS8,liliput.xperimental@gmail.com,19.01632,-98.19712,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1900,2021-09-06T11:36:16-05:00
715,849,Galería de Arte Universitaria,2008-11-08,Benemérita Universidad Autónoma de Puebla (BUAP),Vía Atlixcáyotl 2299,Col. Reserva Territorial Atlixcáyotl,72810,222 229 55 00 ext. 2658,http://www.complejocultural.buap.mx/?p=1743,galeriadearteccu@gmail.com,19.02142,-98.24219,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=849,2021-09-02T08:03:29-05:00
716,1738,Galería Ana Sofía,2013-03-28,,Calle 8 Ote. núm. 411,centro,72000, 222 707 6077,,anasofiagaleria@gmail.com,19.04605,-98.19439,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1738,2022-06-07T07:15:01-05:00
717,1129,Galería de los Sapos,2018-01-01,Hotel Casona de los Sapos,Calle 7 Ote. 508,Centro,72000,222 290 47 57,,contacto@galeriadelossapos.com,19.03511,-98.18678,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1129,2021-09-02T10:55:08-05:00
718,1663,Galería de Arte,2017-02-20,Centro Cultural D´Los,5 Sur núm. 508 Altos ,Centro,72000,222 604 11 57,,centro.cultural.dlos@gmail.com,19.04395,-98.2026,21,114,1,Puebla,Puebla,Heroica Puebla de Zaragoza,http://sic.gob.mx/ficha.php?table=galeria&table_id=1663,2021-09-01T15:27:19-05:00
719,1849,Espacio de Arte Nabis,2015-11-14,,"Av. del Castillo 5838, local 6, Plaza Kharma",Col. Lomas de Angelopolis,72830,222 683 07 96,,nabisespaciodearte@gmail.com,19.05094,-98.30056,21,119,1,Puebla,San Andrés Cholula,San Andrés Cholula,http://sic.gob.mx/ficha.php?table=galeria&table_id=1849,2021-09-07T11:40:02-05:00
720,1536,Galería Mercado Negro,2014-11-27,,18 Poniente núm. 103,Col. Los Frailes,72760,222 261 42 48,,galeriamercadonegro@gmail.com,19.05094,-98.30056,21,119,1,Puebla,San Andrés Cholula,San Andrés Cholula,http://sic.gob.mx/ficha.php?table=galeria&table_id=1536,2021-09-03T07:33:41-05:00
721,721,Galería de la Universidad Iberoamericana ,1997-01-01,Universidad Iberoamericana Puebla,Blvd. del Niño Poblano 2901,Col. Reserva Territorial Atlixcáyotl,72820,222 372 30 00 ext. 14461,https://ibero.mx/galerias/galer-de-arte-en-ibero,webmaster@iberopuebla.mx,19.05094,-98.30056,21,119,1,Puebla,San Andrés Cholula,San Andrés Cholula,http://sic.gob.mx/ficha.php?table=galeria&table_id=721,2021-09-07T11:43:23-05:00
722,242,Galerías de la Casa del Caballero Águila,2001-09-01,Universidad de las Américas Puebla,Av. 4 Ote. 1a.,Centro,72760,222 229 31 51,https://tudu.com.mx/registro/galerias-de-la-casa-del-caballero-aguila/,casadelcaballero.aguila@udlap.mx,19.05429,-98.28386,21,140,1,Puebla,San Pedro Cholula,Cholula de Rivadavia,http://sic.gob.mx/ficha.php?table=galeria&table_id=242,2021-09-08T08:30:42-05:00
723,1664,Galería José Manuel de Herrera Olvera,2000-01-30,Centro Cultural de Cadereyta,Calle Juárrez 14,Centro,76500,441 276 08 80,https://recintosculturalesqro.gob.mx/?p=229,,20.69442,-99.81587,22,4,1,Querétaro,Cadereyta de Montes,Cadereyta de Montes,http://sic.gob.mx/ficha.php?table=galeria&table_id=1664,2022-05-13T05:00:03-05:00
724,564,Galería Ixaya,2000-01-01,Casa de Cultura El Puebito,Fray Sebastian De Gallegos 1,Centro,76910,442 209 60 00,https://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/122,,20.542,-100.44117,22,6,1,Querétaro,Corregidora,El Pueblito,http://sic.gob.mx/ficha.php?table=galeria&table_id=564,2022-05-13T04:58:21-05:00
725,1194,Galería Ciudad,2021-09-01,Secretaría de Cultura del Estado de Querétaro/Ayuntamiento de El Márques/,Prol. Constituyentes Zona Oriente ,Centro Histórico,76080,,https://turismo.elmarques.gob.mx/,,20.70448,-100.28209,22,11,189,Querétaro,El Marqués,Rancho el Árbol,http://sic.gob.mx/ficha.php?table=galeria&table_id=1194,2022-05-13T04:18:18-05:00
726,560,Centro Queretano de la Imagen,1000-01-01,Secretaría de Cultura del Estado de Querétaro/Dirección de Educación Artística y Servicios Culturales,Benito Juárez 66,Centro,76000,442 212 29 47,http://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/15,cqi.queretaro@gmail.com; rmatas@queretaro.gob.mx,20.58922,-100.39085,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=560,2022-05-13T04:04:45-05:00
727,275,Galería Municipal Rosario Sánchez de Lozada,2002-07-01,Instituto de Cultura del Municipio de Querétaro,Av. 16 de Septiembre 44-A Pte. ,Centro,76000,442  214 27 83 ,,galeria.mgaleriamunicipal@municipiodequeretaro.gob.mx,20.59279,-100.39431,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=275,2022-05-13T05:01:05-05:00
728,1028,Galería de Arte y Ciencia Ingeniero Alfredo Zepeda Garrido,2012-01-30,Centro Universitario /Universidad Autónoma de Querétaro,Cerro de las Campanas s/n,Las Campanas,76010,442 192 12 00 ext. 6016 y 6015 ,,,20.59162,-100.40803,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1028,2022-05-13T04:42:02-05:00
729,1598,Galería de Arte ,2014-08-23,"Fundación Carol Rolland, A.C.",Melchor Ocampo Nte. 13,Centro,76000,442  212 70 88,,susana.ocampo@carolrolland.org,20.59246,-100.39689,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1598,2022-04-08T06:39:59-05:00
730,1036,Galería de Arte El Cuadro,2013-01-01,,Andador Madero 46,Centro,76000,,,sergiosomera@gmail.com,20.59182,-100.39434,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1036,2020-10-29T05:27:31-06:00
731,1788,Affiche Galería,2006-01-01,,Senda Eterna 365 ,Col. Milenio III Sección,76060,442 253 30 09,,affichegaleria@hotmail.com,20.59793,-100.34799,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1788,2022-04-08T06:36:26-05:00
732,408,Galería Infantil del Centro Cultural Casa del Faldón,1991-01-16,Secretaría de Cultura del Estado de Querétaro,Primavera  45 Ote.,Barrio de San Sebastián,76000,442 212 48 08,http://culturaqueretaro.gob.mx/iqca/sitio/Espaciosculturalescontroller/recinto/26,casadelfaldon@gmail.com,20.60049,-100.39303,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=408,2022-05-13T04:51:59-05:00
733,1144,Galería Dr. Ignacio Mena Rosales,1971-01-01,Casa de la Cultura/Instituto Municipal de Cultura,Calle 5 de Mayo  núm. 40,Centro,76000,442 212 56 14,,ccignaciomena@live.com.mx ,20.59318,-100.38914,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1144,2022-04-08T06:41:43-05:00
734,1917,Galería Héctor Gutiérrez Zamora,2022-04-28,,Calle Reforma Ote. 1,Centro,76000,,https://hgz.art/,,20.59022,-100.39074,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1917,2022-05-12T07:30:42-05:00
735,1696,Nuun Galería de Arte,2016-04-01,Central Park,Calz. de los Arcos 62,Col. Carretas,76050, 442 331 00 14,http://nuun.mx/,nuunqro@yahoo.com,20.59364,-100.37601,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1696,2022-05-13T05:49:08-05:00
736,1733,Galería Fotokunst,2004-01-01,,"Av. Industrialización 4, local G","Col. Alamos, 2a. sección",76160,442 245 32 67,,contacto@fotokunst.com,20.60512,-100.38149,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1733,2022-05-13T04:56:24-05:00
737,1850,Galería Satélite,2016-10-06,,Av. Universidad  Ote. núm. 48,Centro Histórico,76020,442 363 9817,http://www.satelitegaleria.com/,info@satelitegaleria.com,20.60008,-100.3761,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1850,2022-05-13T05:12:06-05:00
738,1337,Casa Gutiérrez Nájera,2011-01-01,,Calle 5 de Mayo núm. 114,Centro,76000,442 223 25 76 ,http://www.casagutierreznajera.com/,info@casagutierreznajera.com,20.59465,-100.38529,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1337,2022-04-08T06:37:10-05:00
739,359,Galería Libertad,1987-03-19,Secretaría de Cultura del Gobierno del Estado de Querétaro/Dirección de Educación/Dirección de Educación Artística y Servicios Culturales,And. Libertad 56 Pte. ,Centro,76000,442 214 23 58,,pmacias@queretaro.gob.mx; rmatas@queretaro.gob.mx,20.59222,-100.38984,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=359,2022-04-08T06:43:55-05:00
740,380, Salón de la Plástica Contemporánea Queretana ,2016-01-01, Instituto Queretano de la Cultura y las Artes,Andador Libertad  56 Pte.,Centro,76270,442 214 23 58,,,20.59301,-100.38837,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=380,2022-04-08T06:36:03-05:00
741,1821,Elemento Gallery,2012-02-01,,Melchor Ocampo 20,Centro,76000,442 486 9059,,elemento.gallery@gmail.com,20.59386,-100.40085,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1821,2020-10-29T04:17:23-06:00
742,1826,Galería Balneario,2016-07-01,,Prol. Constituyentes núm.101 piso 1,El Mirador,76134,442 455 29 56,,info@balneario.me,20.59177,-100.32876,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1826,2022-04-08T06:38:40-05:00
743,1768,Galería del Centro de Arte Emergente,2021-03-24,Gobierno del Estado de Querétaro, Av. Constituyentes esq. Luis Pasteur ,Col. Villas del Sur,76000,442 251 9600,,,20.58642,-100.38596,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1768,2022-05-13T04:44:03-05:00
744,1571,Galería de Arte SEJUVE,2015-08-01,Secretaría de la Juventud de Querétaro,Ejército Republicano s/n,Barrio La Cruz,76000,442 224 22 54 ext. 101,,sejuveqroqueretaro.gob.mx,20.59247,-100.38154,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1571,2022-05-13T04:20:47-05:00
745,1720,Galería Almendra Roja,2014-01-01,,Calle 5 de Mayo núm. 77,Centro,76000,442 247 08 88,,almendraroja77qro@gmail.com,20.59377,-100.38885,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1720,2022-04-08T06:38:20-05:00
746,1037,62a Galería  Morlet,2013-03-14,,Circuito Álamos 62-A -2,Col. Alamos 2a. Secc.,76160,442 223 88 66,,galeria.morlet@gmail.com,20.60575,-100.3816,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1037,2020-10-29T02:47:52-06:00
747,1195,Galería 1 de Exposiciones,1000-01-01,Centro Educativo y Cultural del Estado de Querétaro,Av. Constituyentes esq. Luis Pasteur s/n,Col. Villas del Sur,76000,442 251 96 00,,juribec@qro.gob.mx,20.58584,-100.38604,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=1195,2022-04-08T06:38:00-05:00
748,369,Galería 2 de Exposiciones,1969-12-31,Centro Educativo y Cultural del Estado de Querétaro,Av. Constituyentes esq. Luis Pasteur s/n,Col. Villas del Sur,76000,442 251 96 00,http://gomezmorin.queretaro.gob.mx/instalaciones.html,juribec@qro.gob.mx,20.58615,-100.3866,22,14,1,Querétaro,Querétaro,Santiago de Querétaro,http://sic.gob.mx/ficha.php?table=galeria&table_id=369,2022-05-20T08:31:30-05:00
