,Comentario,Texto limpio
4107,Es el lugar más cercano del tipo en la zona hotelera de Cancún. Buena opción para conocer un poco más acerca de la cultura e historia local. Recomiendo traer agua embotellada de menos de 600 ml.,cercano tipo zona hotelera cancún opción acerca cultura historia local recomiendo traer agua embotellada ml
4108,"Una experiencia extraordinaria !!
La atención , el servicio , es muy seguro .
Además la zona arqueológica está muy hermosa , la he visitado anterior mente
Hoy fui a una exposición Pictórica de Grabado.
Los recomiendo al 💯 !!!",experiencia extraordinaria atención servicio seguro zona arqueológica hermosa visitado mente exposición pictórica grabado recomiendo 
4109,"Precioso el recorrido.
Si eres estudiante, maestro o persona de la tercera edad. Presentando una identificación válida entras gratis",precioso recorrido estudiante maestro persona edad presentando identificación válida entras gratis
4110,un lugar muy bonito que vale la pena conocer es una pequeña zona arqueológica,bonito vale pena pequeña zona arqueológica
4111,"Imperdible si visitas Cancún,
Recorre la parte trasera arbolada. Lleva repelente de mosquitos.",imperdible visitas cancún recorre trasera arbolada repelente mosquitos
4112,"Pagué $80 pesos por ir a caminar por un sendero ciertamente muy bonito pero el museo está totalmente aburrido.

Al menos es muy pequeño y con no tantos atractivos dentro. Por ejemplo no hay en absoluto nada acerca de descubrimientos astronómicos mayas o teorías al respecto, sólo demasiadas piezas como vasijas y utensilios y ya.

Aunado a que está totalmente descuidado el lugar y le hace falta mucho mantenimiento. Los elevadores no sirven y los barandales cuidado porque están todos llenos de óxido y muy seguramente están podridos por dentro los tubos.

En absoluto nada interesante a menos que quieras dar un paseo relajante por la zona arqueológica.",pagué pesos caminar sendero ciertamente bonito museo totalmente aburrido pequeño tantos atractivos absoluto acerca descubrimientos astronómicos mayas teorías demasiadas piezas vasijas utensilios aunado totalmente descuidado falta mantenimiento elevadores sirven barandales cuidado llenos óxido seguramente podridos tubos absoluto interesante quieras paseo relajante zona arqueológica
4113,"Excelente lugar para un recorrido de una hora,  aunque le falta un poco de cosas para exhibir",excelente recorrido hora falta exhibir
4114,Un museo un poco deteriorado pero con muchas piezas de la zona y explicación sobre cómo fueron los primeros asentamientos en Cancún.,museo deteriorado piezas zona explicación asentamientos cancún
4115,"un buen lugar para visitar,  pero no esperes ver demasiado de ruinas lo importante son sus colecciones en las galerias",visitar esperes ruinas importante colecciones galerias
4116,Pequeño pero interesante lugar. Con una zona arqueológica en su interior y sus piezas llenas de historia en sus salas de exposición. Un lugar imperdible para quienes gustan conocer más de la historia que había antes de Cancún.,pequeño interesante zona arqueológica interior piezas llenas historia salas exposición imperdible gustan historia cancún
4117,Uno de los mejores hoteles que he estado,mejores hoteles
4118,"Es una zona arqueológica hermosa, con unos jardines hermosos llenos de vegetación y algo de fauna local, en los que se encuentran los vestigios mayas. Tiene el museo en una construcción muy moderna.
Totalmente recomendable.",zona arqueológica hermosa jardines hermosos llenos vegetación fauna local encuentran vestigios mayas museo construcción moderna totalmente recomendable
4119,"Exelente lugar para ir a conocer la historia de  una parte de nuestro México, lo más importante es ir con cuidado dado que por los alrededores aparecen cocodrilos",exelente historia méxico importante cuidado alrededores aparecen cocodrilos
4120,"Muy bien , bonito  , y adoctrinador gratis estudiantes con credencial y adultos mayores con credencial inapam",bonito adoctrinador gratis estudiantes credencial adultos mayores credencial inapam
4121,Excelente lugar para visitar y conocer los datos sobre los pobladores de esas regiones te hace remontarse a esa época.,excelente visitar datos pobladores regiones remontarse época
4122,"Muy ordenado, el museo tiene piezas muy bellas y bien cuidadas de la cultura maya, los espacios son adecuados, no hay tanto tránsito en el lugar, la gente es muy cordial, y atenta a tus preguntas, el cuidado de la naturaleza es muy bueno, zonas muy limpias y agradables",ordenado museo piezas bellas cuidadas cultura maya espacios adecuados tránsito gente cordial atenta preguntas cuidado naturaleza zonas limpias agradables
4123,"Hay pocas cosas realmente, pero es bonito el lugar y muy interesante.
La atención del personal muy buena, muy amables.",realmente bonito interesante atención personal amables
4124,"Un sitio muy interesante. No esperes ver construcciones monumentales mayas como en Tulum o Chichen Itza, pues este era más un asentamiento urbano, hay restos de plataformas de casas y una pequeña pirámide ceremonial. El museo vale mucho la pena, tiene piezas muy interesantes y con infografias muy explicativas",sitio interesante esperes construcciones monumentales mayas tulum chichen itza asentamiento urbano restos plataformas casas pequeña pirámide ceremonial museo vale pena piezas interesantes infografias explicativas
4125,Los domingos es gratis. Excelente lugar para aprender sobre la cultura maya. Limpio y el personal muy amable.,domingos gratis excelente aprender cultura maya limpio personal amable
4126,"Excelente sitio. Muy importante visitar para conocer más sobre la cultura maya. Ir a Cancún no debería ser solamente playa, Cancún también es cultura.",excelente sitio importante visitar cultura maya cancún debería playa cancún cultura
4127,El museo funciona en un bello y moderno edificio y cuenta con una coleccion digna de ver. Totalmente recomendable.,museo funciona bello moderno edificio coleccion digna totalmente recomendable
4128,Muy interesante y muchos artefactos muy bien conservados.. exposicion muy preciosa ...,interesante artefactos conservados exposicion preciosa
4129,"Un gran museo, muy completo, muy bien explicado, sobre todo por los vestigios de ruinas  Mayas que se encuentran en la parte posterior de dicho Museo....si es de tu agrado saber y conocer , no te lo pierdas .",museo completo explicado vestigios ruinas mayas encuentran posterior museosi agrado pierdas
4130,"Excelente si te gusta la historia de las civilizaciones antiguas,  en especial la Maya. Recomendado para adultos y adolescentes, ya que los niños se pueden aburrir un poco.",excelente gusta historia civilizaciones antiguas especial maya recomendado adultos adolescentes niños aburrir
4131,Excelente museo zona arqueológica y descubrimientos arqueológicos de la zona. Entrada accesible.,excelente museo zona arqueológica descubrimientos arqueológicos zona entrada accesible
4132,Un gran esfuerzo de preservación y difusión de la cultura Maya. Vale la pena visitarlo como paso previo a visitar la gran pirámide de Chichén Itzá,esfuerzo preservación difusión cultura maya vale pena visitarlo paso previo visitar pirámide chichén itzá
4133,Hermoso 💚,hermoso 
4134,"Un lugar muy educativo y lleno de cultura. El lugar es hermoso en su área de jardín se siente un respiro sentir eso en la zona hotelera, me encanto la exposición de “Últimos testigos” es MARAVILLOSA.",educativo lleno cultura hermoso área jardín respiro sentir zona hotelera encanto exposición “últimos testigos” maravillosa
4135,"No me dejaron entrar y eso que eran 3:30 que por qué según cierran a las 4 cuando su horario en web marca que cierran a las 6. Pésimo momento, fue el peor en mi estáncia en Cancún",dejaron entrar cierran horario web marca cierran pésimo estáncia cancún
4136,"Hermoso museo, aunque podría mejorar más. Cancun tiene mucho que ofrecer",hermoso museo mejorar cancun ofrecer
4137,"La ndo museo,lugar ideal si quiere conocer un poco más de la historia Maya. No solo es museo también tiene antiguas construcciónes mayas. hay un circuito para caminar.",ndo museolugar ideal historia maya museo antiguas construcciónes mayas circuito caminar
4138,"Es un buen lugar, que muestra entre otras cosas ,la ceramica que se elaboraba a inicios de nuestra era. Cuenta con salas de exhibicion climatizadas , el personal es muy muy amable, los sanitarios estan limpios. Ademas cuando terminas tu recorrido puedes bajar y llegar a San Miguelito que es una zona arqueologica, todo por el mismo costo. Yo fui hace dos semanas y el costo fue de $ 75. 00 . Llegue de casualidad al lugar, es lamentable que no se le de mucha difusion al area cultural, asi que si tienes oportunidad de ir, no te lo pierdas!! Y si cuentas con tiempo y no andas en carro, al salir de ahi cruzas la calle y en el paradero tomas un camion ya sea Ruta 1 o Ruta 2 y le dices al chofer que te deje en El Rey, es otra zona arqueologica. Espero que lo disfrutes tanto como yo ;)",muestra ceramica elaboraba inicios salas exhibicion climatizadas personal amable sanitarios limpios terminas recorrido puedes bajar llegar san miguelito zona arqueologica costo semanas costo llegue casualidad lamentable difusion area cultural oportunidad pierdas cuentas andas carro salir cruzas calle paradero tomas camion ruta ruta dices chofer deje rey zona arqueologica espero disfrutes
4139,"Lugar maravilloso, lleno de historia. Si no tienes tiempo de ir a las Zonas arqueológicas de Cobá, Tulum y Chichen Itzá, acá puedes recorrer un poco de historia. Y si ya fuiste a las zonas, es un lugar imperdible pars terminar de comprender lo que ya viviste. Posee 3 salas de exhibición fijas y una tempral; si lo recorres con calma duras aproximadamente 3 horas. Además tiene una pequeña zona arqueológica, recomiendo el uso de repelente antes de ebtrar a la misma. Este museo no permite ingreso de alimentos ni bebidas, posee lockers gratuitos en la entrada; se permiten fotos sin Flash y si se toman videos se debe pagar un importe de 45 Pesos mexicanos.",maravilloso lleno historia zonas arqueológicas cobá tulum chichen itzá acá puedes recorrer historia zonas imperdible pars terminar comprender viviste posee salas exhibición fijas tempral recorres calma duras pequeña zona arqueológica recomiendo repelente ebtrar museo permite ingreso alimentos bebidas posee lockers gratuitos entrada permiten fotos flash toman videos pagar importe pesos mexicanos
4140,El sitio arqueológico muy bien. Las salas de exposiciones son muy pocas aunque en general buena visita,sitio arqueológico salas exposiciones visita
4141,"Un buen lugar, para relajarse, algo diferente del bullicio de la playa. Cuesta 70 pesos la entrada. Gratis con credencial de estudiante y 3a edad.",relajarse bullicio playa cuesta pesos entrada gratis credencial estudiante edad
4142,"Los domingos es gratis!
Lo disfrutas porq hay poca gente, vale la pena ir!",domingos gratis disfrutas porq gente vale pena
4143,"Excelente servicio, esta muy lindo, les recomiendo vallan los domingos es gratis a la entrada un monumento muy bello ya dentro te registras, y de ahi hay de dos puedes ir a explorar parte del museo con un bello paseo por la naturaleza hay restos arqueológicos y es excelente, ya en la planta alta hay exposiciones junto con reliquias mayas en mi caso me toco la de canada muy buena de echo, hay baños, muchas explicaciones y el personal es muy amable, te recomiendo vallas a recorrerlo.",excelente servicio lindo recomiendo vallan domingos gratis entrada monumento bello registras puedes explorar museo bello paseo naturaleza restos arqueológicos excelente planta alta exposiciones reliquias mayas caso toco canada echo baños explicaciones personal amable recomiendo vallas recorrerlo
4144,Un poco descuidado el área del edificio pero es un lugar para visitar muy interesante además de las ruinas y las salas de exhibición.,descuidado área edificio visitar interesante ruinas salas exhibición
4145,Muy lindo museo muy ecofriendly lindos paisajes y artículos maya en exhibición muy linda la pirámide,lindo museo ecofriendly lindos paisajes artículos maya exhibición linda pirámide
4146,"Un museo muy completo con áreas al aire libre, donde encontrarás las ruinas mayas y área en interior donde tienen varias reliquias mayas y te cuenta la historia de los mismos",museo completo áreas aire libre encontrarás ruinas mayas área interior reliquias mayas historia
4147,"A la  curaduría del museo le falta calidad; el área de ruinas arqueológicas un poco ausente, el entorno de flora semejando a sabana excelente",curaduría museo falta calidad área ruinas arqueológicas ausente entorno flora semejando sabana excelente
4148,Muy lindo lugar y con mucho espacio para apreciar.,lindo espacio apreciar
4149,Un lugar interesante para conocer un poco más de la cultura maya no es muy grande pero está entretenido,interesante cultura maya grande entretenido
4150,"Hermoso para aprender sobre la cultura maya, es un lugar muy grande y arquitectura moderna, al mostrar tu credencial de estudiante no te cobran la entrada, cuenta con una zona arqueológica y un museo en la parte de arriba en dónde la vista es hermosa",hermoso aprender cultura maya grande arquitectura moderna mostrar credencial estudiante cobran entrada zona arqueológica museo vista hermosa
4151,"El diseño del lugar es maravilloso, pero desafortunadamente de las tres salas que tienen disponibles solamente dos estaban abiertas dando la impresión de ser un sitio pequeño. Las piezas son únicas en su tipo y hay suficientes guardias para que nadie llegue a atentar contra las bellas obras. Recomendado.",diseño maravilloso desafortunadamente salas disponibles abiertas dando impresión sitio pequeño piezas únicas tipo suficientes guardias llegue atentar bellas obras recomendado
4152,"Es una zona arqueológica en medio de la zona hotelera, es muy poco concurrido y el museo no solo tiene exposiciones sobre la cultura maya, también lo hay sobre otros países, por ejemplo, sobre como la gente sobrevive durante el invierno en Canadá , para estudiantes no tiene costo y cuenta con lockers ya que no esta permitido entrar con bolsa.",zona arqueológica zona hotelera concurrido museo exposiciones cultura maya países gente sobrevive invierno canadá estudiantes costo lockers permitido entrar bolsa
4153,Es un museo muy pequeño pero te forma una buena idea de la cultura maya.,museo pequeño forma idea cultura maya
4154,"Moderno concepto, me encantaron los textos de las salas, aprendí mucho del inicio de la cultura Maya.",moderno concepto encantaron textos salas aprendí inicio cultura maya
4155,"Si te interesa conocer la cultura maya y más culturas aquí hay mucha información, las salas de exhibición y zona arqueológica muy bonitas, costo de entrada 75 pesos",interesa cultura maya culturas información salas exhibición zona arqueológica bonitas costo entrada pesos
4156,Es un museo muy amplio e interesante. El costo es accesible y si eres estudiante es gratuito. Las ruinas dentro del museo son un excelente sitio para caminar y relajarse.,museo amplio interesante costo accesible estudiante gratuito ruinas museo excelente sitio caminar relajarse
4157,Un poco de historia no cae mal,historia cae
4158,Muy buena exposición. La zona arqueológica es pequeña,exposición zona arqueológica pequeña
4159,"Muy bonito lugar, los talleres deberian de ofrecerlos también para los fines de semana.",bonito talleres deberian ofrecerlos fines semana
4160,"Pequeño pero bonito, me gusto mucho la zona arqueologica, los arboles enormes👍",pequeño bonito gusto zona arqueologica arboles enormes
4161,"Muy tranquilo, ambiente relajante con mucha naturaleza. Poca variedad en las piezas en exhibición.",tranquilo ambiente relajante naturaleza variedad piezas exhibición
4162,"Tiene algunas ruinas que se pueden visitar en el predio, también exposiciones donde hay códices mayas.",ruinas visitar predio exposiciones códices mayas
4163,Lo que recomiendo llegar temprano el museo no es muy grande  pero a la salida se encuentra unas fuentes que cambian de color,recomiendo llegar museo grande salida fuentes cambian color
4164,Excelente lugar con artesanías y cosas Mayas‚ los domingos es entrada gratis para Mexicanos,excelente artesanías mayas‚ domingos entrada gratis mexicanos
4165,"Museo muy bien cuidado, 5 $ la entrada por persona.",museo cuidado entrada persona
4166,Una exhibición muy grande que vale la pena visitar si estás en Cancún. Los domingos es gratis la entrada aunque el precio normal es muy bajo comparando el tamaño de exhibición.,exhibición grande vale pena visitar cancún domingos gratis entrada precio normal comparando tamaño exhibición
4167,"Muy bonito, tiene una zona arqueológica dentro del museo",bonito zona arqueológica museo
4168,Muy bonitas las exposiciones y con información interesante. También tienen un ala dedicada a una exposición eventual que trata de algo diferente a las antiguas culturas.,bonitas exposiciones información interesante ala dedicada exposición eventual antiguas culturas
4169,El museo es muy bonito y las ruinas arqueológicas en pleno Cancún estan increíbles...,museo bonito ruinas arqueológicas pleno cancún increíbles
4170,Me encantó la curaduría de las piezas del museo. La pequeña zona arqueológica que lo acompaña lo vuelve un lugar amigable para visitar. Además hay una gran vista a la laguna desde ahí.,encantó curaduría piezas museo pequeña zona arqueológica acompaña vuelve amigable visitar vista laguna
4171,"Es un Hermoso lugar para conocer parte de la historia y cultura Maya, la explicación de la guía súper bien, todos los empleados muy amables y atentos!",hermoso historia cultura maya explicación guía súper empleados amables atentos
4172,"Bonito lugar para pasar la tarde, informativo y divertido",bonito pasar informativo divertido
4173,"Le hace falta salas y/o piezas de exhibición, el recorrido es ameno..",falta salas piezas exhibición recorrido ameno
4174,"Es un museo pequeño pero muy bonito, el paseo por las ruinas también es corto pero vale la pena visitarlo, nosotros fuimos en domingo y fue gratis con tu credencial INE pero creo que normalmente cobran como 70$",museo pequeño bonito paseo ruinas corto vale pena visitarlo domingo gratis credencial ine normalmente cobran
4175,"Hermoso lugar, las ruinas muy bonitas, excelente recorrido, fui en domingo y no me cobraron el acceso, las salas de exhibición, super bien, la información sobre la cultura maya, está de 10... Excelente lugar 😉",hermoso ruinas bonitas excelente recorrido domingo cobraron acceso salas exhibición super información cultura maya excelente 
4176,"Excelente lugar para conocer un poco más de la civilización Maya,  el lugar tiene aire acondicionado para las salas de exhibición de reliquia históricas.",excelente civilización maya aire acondicionado salas exhibición reliquia históricas
4177,"Muy agradable el museo. Le agregaría un poco más de tecnología, algo más interactivo.",agradable museo agregaría tecnología interactivo
4178,Falta muchísima más información de la cultura maya al igual que exhibición. Deja mucho que desear.,falta muchísima información cultura maya exhibición deja desear
4179,Excelente museo y gran colección maya. Incluyendo las ruinas,excelente museo colección maya incluyendo ruinas
4180,"Un poco de ruinas en Cancún, muy húmedo y para mi gusto, chico.",ruinas cancún húmedo gusto chico
4181,excelentes  instalaciones solo una recomendacion si van a visitar la zona arqueológica lleven repelente de insectos.,excelentes instalaciones recomendacion visitar zona arqueológica lleven repelente insectos
4182,"Hay que verlo, me encantó, aprendí sobre la historia del pueblo Maya ( que me sorprendió descubrir que existe y cuida su cultura y lenguaje).
La zona Arqueológica de San Miguelito es una delicia,por lo bien cuidada y conservada.",verlo encantó aprendí historia pueblo maya sorprendió descubrir cuida cultura lenguaje zona arqueológica san miguelito deliciapor cuidada conservada
4183,Bastante aburrido y caro para lo que es esperaba mucho más hermoso por fuera pero no vale la pena,aburrido caro esperaba hermoso vale pena
4184,Tiene artículos interesantes y una zona Arqueológica bonita todo a buen precio. Lo unico malo es que es algo pequeño y se hace el recorrido rápido,artículos interesantes zona arqueológica bonita precio unico malo pequeño recorrido rápido
4185,"Nunca dejan de sorprenderme nuestras raíces culturales, la cronología está bien explicada y el paseo a la zona arqueológica muy agradable ya que el recorrido se hace bajo una la vegetación, por lo que el calor se hace mas soportable. El lugar está lleno de iguanas de todos los tipos existentes, muy agradable ver estos animalitos libres, al menos allí.
El personal es atento y está muy bien cuidado.  La entrada es muy accesible ya que me costó $70 pesos, comparado a Coco Bongo que me bajaron $100  =).
Tiene un colección de piezas arqueológicas de la civilización Maya encontradas por todo México. Junto al Museo se encuentra el sitio arqueológico de San Miguelito que fue un asentamiento prehispánico Maya.
También hay una pequeña tienda para recuerdos, con precios bastante decentes.",dejan sorprenderme raíces culturales cronología explicada paseo zona arqueológica agradable recorrido vegetación calor soportable lleno iguanas tipos existentes agradable animalitos libres personal atento cuidado entrada accesible costó pesos comparado coco bongo bajaron colección piezas arqueológicas civilización maya encontradas méxico museo sitio arqueológico san miguelito asentamiento prehispánico maya pequeña tienda recuerdos precios decentes
4186,Se siente el hambiente de cómo vivieron los nativos de ese lugar y no dejas de pensar en cómo la ambición del hombre puede causar tanta destrucción..,hambiente vivieron nativos dejas pensar ambición hombre causar tanta destrucción
4187,"El museo es hermoso y la muestra junto con su información es exelente, el recorrido al aire libre es alucinante, la relación con la naturaleza y la historia de las ruinas es algo único.",museo hermoso muestra información exelente recorrido aire libre alucinante relación naturaleza historia ruinas único
4188,"El museo tiene una arquitectura impresionante, lastima que la muestra que exponen es irrelevante, pequeña, escasa, carente de sentido.",museo arquitectura impresionante lastima muestra exponen irrelevante pequeña escasa carente
4189,Cancún es un sitio maravilloso lleno de muchos sitios espectaculares. Vale la pena visitarlo.,cancún sitio maravilloso lleno sitios espectaculares vale pena visitarlo
4190,"Cuenta con un pequeño compendio de piezas históricas, pero gran parte del lugar se encuentra cerrado por el momento, los horarios están reducidos y los de seguridad te sacan de la zona histórica desde las 3:30",pequeño compendio piezas históricas cerrado horarios reducidos seguridad sacan zona histórica
4191,"Buena arquitectura, recorridos pensados, gran selección de temas a exponer.",arquitectura recorridos pensados selección temas exponer
4192,Muy buen museo tiene mucho q ver,museo q
4193,"Una maravilla de Museo que estando en Cancún tiene que visitar, tienen lockers para guardar tus pertenencias y el lugar muy fresco pata disfrutar se una cultura enigmatica",maravilla museo cancún visitar lockers guardar pertenencias fresco pata disfrutar cultura enigmatica
4194,Está muy pequeño el museo peor vale la pena visitarlo,pequeño museo vale pena visitarlo
4195,"Excelente lugar, los domingos al parecer es gratis para nacionales, menores de 13 entran gratis... No olviden credencial de estudiantes.",excelente domingos parecer gratis nacionales menores entran gratis olviden credencial estudiantes
4196,Excelente museo para conocer más a fondo la historia de los mayas,excelente museo fondo historia mayas
4197,Muy bonito vale totalmente los $85 p/p,bonito vale totalmente pp
4198,"Es un lugar bello, con bastantes objetos y la zona arqueológica es muy linda. El recorrido dura aproximadamente 2 horas.",bello bastantes objetos zona arqueológica linda recorrido dura
4199,Muy lindo. Muy cuidado. Vale la pena ir...,lindo cuidado vale pena
4200,"Si estás en cancun y sobra tiempo,es un buen lugar para ir y saber un poco más de la cultura maya, tienen muy buenas piezas",cancun sobra tiempoes cultura maya piezas
4201,Esa sensación que te da caminar entre selva y descubrir la pirámide es unica,sensación caminar selva descubrir pirámide unica
4202,Un lugar imprescindible para aprender de la cultura maya. Sugiero llevar un suéter ligero ya que el aire acondicionado del interior contrasta drásticamente con el clima calido de fuera,imprescindible aprender cultura maya sugiero suéter ligero aire acondicionado interior contrasta drásticamente clima calido
4203,"Interesante, barato y con área arqueológica entre manglares que te dan sombra",interesante barato área arqueológica manglares sombra
4204,Muy bien cuidado todo buen servicio y muy amables.,cuidado servicio amables
4205,Muy interesante el museo y las ruinas hermosas. La selva que la rodea es muy relajante,interesante museo ruinas hermosas selva rodea relajante
4206,Hermosa arquitectura. Es una lástima que no funcionen todas las salas de exposicion,hermosa arquitectura lástima funcionen salas exposicion
4207,No es un museo muy grande pero igual se aprende mucho de la cultura Maya,museo grande aprende cultura maya
4208,"Muy bonito lugar, agradable para caminar. No le pongo las 5 estrellas porque en la exhibición creo que faltan más piezas.",bonito agradable caminar pongo estrellas exhibición faltan piezas
4209,"Lugar con excelente exposición, pequeño para ser una zona maya, debería de tener un repertorio mucho más grande, incluso para impulsar actividades culturales en el área, pero es bueno, el horario deberían extenderlo, es incómodo que abren hasta las 10 hr y cierran a las 15:30 HR.",excelente exposición pequeño zona maya debería repertorio grande impulsar actividades culturales área horario deberían extenderlo incómodo abren hr cierran hr
4210,"Excelente lugar, un atractivo imprescindible, arquitectura y acervo únicos. La mezcla entre el sitio arqueológico y el inmueble es hermoso.",excelente atractivo imprescindible arquitectura acervo únicos mezcla sitio arqueológico inmueble hermoso
4211,"X  LAS RUINAS ARQUEOLOGICAS, EL FOSIL DEL DIENTES DE SABLE,  LA CERAMICA Y PIEZAS MAYAS QUE EXHIBEN, ETC.",x ruinas arqueologicas fosil dientes sable ceramica piezas mayas exhiben etc
4212,"Excelente atención del personal, muy interesante su contenido.",excelente atención personal interesante contenido
4213,"No es tan grande, pero tiene mucha información acerca de la cultura Maya, ¡vale la pena visitarlo!",grande información acerca cultura maya vale pena visitarlo
4214,"Muy buena exhibición educativa sobre la cultura Maya.
Un Museo impresionante donde en su base ubica un centro arqueológico sobre esta cultura. 🧐",exhibición educativa cultura maya museo impresionante base ubica centro arqueológico cultura 
4215,"Excelente museografía. El recinto, fabuloso. Lo único malo es el abandono de las instalaciones y la falta de mantenimiento.",excelente museografía recinto fabuloso único malo abandono instalaciones falta mantenimiento
4216,"Muy tranquilo, los talleres son muy agradables y la atencion muy amable..",tranquilo talleres agradables atencion amable
4217,Es hermozo realize mis sueño se iso realidad lo recomiendo,hermozo realize sueño iso realidad recomiendo
4218,"Los huracanes recientes, causaron muchos árboles caídos y poco a poco están limpiando la zona, el museo aunque pequeño con tres salas, tiene piezas museográficas muy importantes y en la sala de temporales una muy buena exposición pictorica.
Ojalá, habilitarán la tienda del museo, con reproducciones y literatura relacionada.",huracanes recientes causaron árboles caídos limpiando zona museo pequeño salas piezas museográficas importantes sala temporales exposición pictorica ojalá habilitarán tienda museo reproducciones literatura relacionada
4219,Muy buenas piezas. Dentro hay una ruinas mayas como guinda en el pastel!,piezas ruinas mayas guinda pastel
4220,Es muy bonito el museo y la zona arqueológica de San Miguelito está ahí mismo. Es muy limpio. Me gustó mucho.,bonito museo zona arqueológica san miguelito limpio gustó
4221,"Vale la pena visitarlo, aprendes mucho sobre la cultura maya, para ir con la familiar es muy entretenido.
Los domingos no tiene ningún costo.",vale pena visitarlo aprendes cultura maya familiar entretenido domingos costo
4222,"Lugar pequeño, tienen cosas interesantes.",pequeño interesantes
4223,"Hermoso lugar,información sobre la cultura maya local, combinación perfecta de los restos arqueológicos y la naturaleza",hermoso lugarinformación cultura maya local combinación perfecta restos arqueológicos naturaleza
4224,Los que trabajan en el museo son irespetuosos y te cobran de más si pagas en dólares,museo irespetuosos cobran pagas dólares
4225,Todo el camino de naturaleza a la pirámide es muy bonito!!!,camino naturaleza pirámide bonito
4226,"El museo es muy lindo, limpio e interesante. La exposición actual (Últimos testigos) es bastante buena. Recomendado.",museo lindo limpio interesante exposición actual testigos recomendado
4227,Me encanto conocer sobre la historia Maya,encanto historia maya
4228,Excelente lugar para despejarse de la ciudad en un pedacito de selva muy acogedor,excelente despejarse ciudad pedacito selva acogedor
4229,"Muy bonita la estructura del Museo por fuera y por dentro, ya que lo elevaron para no afectar la vegetación que ahí vive. Cuenta con tres salas pequeñas muy bien acondicionadas. Costo de entrada accesible pero si van en domingo es gratis. Al concluir la visita en las tres salas, se puede caminar hacia las ruinas a través de la naturaleza, en medio de árboles y vegetación muy hermosa, las ruinas son pequeñas pero puede servir para dar un paseo corto.",bonita estructura museo elevaron afectar vegetación vive salas pequeñas acondicionadas costo entrada accesible domingo gratis concluir visita salas caminar ruinas naturaleza árboles vegetación hermosa ruinas pequeñas servir paseo corto
4230,"Es la zona de sitio arqueológico conocida como ""El Rey"", son ruinas mayas dentro del complejo turístico más bello de América y quizás del mundo: Cancún!!!... I love it!!!",zona sitio arqueológico conocida rey ruinas mayas complejo turístico bello américa mundo cancún i love it
4231,Un lugar perdido en la zona hotelera que te refleja la vida cotidiana de las antiguas civilizaciones.,perdido zona hotelera refleja vida cotidiana antiguas civilizaciones
4232,Ven y disfrutalo Domingo gratis! Entre semana 70 por adulto.,ven disfrutalo domingo gratis semana adulto
4233,"EXCELENTE Y ES SIN COSTO PARA LOS CONACIONALES, GRACIAS MÉXICO",excelente costo conacionales gracias méxico
4234,"Lugar muy tranquilo, un ambiente fresco, bastantebpersonal extranjero. La entrada cuesta 70 pesos mexicanos por persona.",tranquilo ambiente fresco bastantebpersonal extranjero entrada cuesta pesos mexicanos persona
4235,Su arquitectura es bastante atractiva.,arquitectura atractiva
4236,"Me encantó, súper interesante.",encantó súper interesante
4237,"Bonito lugar para disfrutar con tiempo, los domingos entrada libre.",bonito disfrutar domingos entrada libre
4238,Esta muy pequeño,pequeño
4239,"Un poco de historia, me gustó",historia gustó
4240,Muy bonito lugar y los viernes de todo el año hay talleres,bonito viernes año talleres
4241,Como entramos en domingo no genera costo para mexicanos. El museo genial y las ruinas valen la pena. Está rodeado de buena vegetación del lugar. Increíblemente está a la mitad de la zona hotelera. El museo muy funcional y moderno. Vale la pena visitarlo cuando se visita Cancún.,entramos domingo genera costo mexicanos museo genial ruinas valen pena rodeado vegetación increíblemente mitad zona hotelera museo funcional moderno vale pena visitarlo visita cancún
4242,"Muy bonito Museo, todo en excelentes condiciones, moderno muy limpio y con buena vigilancia. La información de cada exhibición se proporciona sólo en español, solo hay algunos vídeos subtitulados en inglés. La sección arqueológica bien ordenada y documentada, con buen acceso y bancas para la gente que ocupe hacer algún descanso. El costo de entrada accesible y niños gratis.",bonito museo excelentes condiciones moderno limpio vigilancia información exhibición proporciona español vídeos subtitulados inglés sección arqueológica ordenada documentada acceso bancas gente ocupe descanso costo entrada accesible niños gratis
4243,"Es un lugar donde puedes aprender sobre nuestra cultura maya,Azteca por los nuevos códices, es un lugar muy enriquecedor

Lo recomiendo.",puedes aprender cultura mayaazteca códices enriquecedor recomiendo
4244,Interesante!!! No se lo pierdan!!!,interesante pierdan
4245,Magnífico! La zona arqueológica es mítica.,magnífico zona arqueológica mítica
4246,Muy lindo pero cierra a las 4 y te hacen correr,lindo cierra correr
4247,Lugar mistico lleno de historia acerca de los Mayas,mistico lleno historia acerca mayas
4248,Interesante para conocer las ruinas de san miguelito.,interesante ruinas san miguelito
4249,Un lugar sumamente impresionante. Cuenta con varias salas repletas de historia e ilustradas de una manera muy adecuada. En la parte de hasta atrás puedes encontrar la zona Arqueológica de San Miguelito. Él precio es muy accesible y si tienes credencial de maestro es completamente gratis. Se recomienda llevar zapato cómodo.,sumamente impresionante salas repletas historia ilustradas adecuada atrás puedes encontrar zona arqueológica san miguelito precio accesible credencial maestro completamente gratis recomienda zapato cómodo
