,Comentario,Texto limpio
3487,Lugar muy bonito y con historia ...Cuernavaca muy bonito,bonito historia cuernavaca bonito
3488,Lugar muy lindo,lindo
3489,Un museo actualmente en remodelacion por el terremoto,museo remodelacion terremoto
3490,"Me gusta mucho, para personas que les gusta la historia",gusta personas gusta historia
3491,Me encanta que los domingos es libre para los nacionales.,encanta domingos libre nacionales
3492,"Museo excelente , está en reparación",museo excelente reparación
3493,Cerrado actualmente,cerrado
3494,Se a conservado la historia en buen estado,conservado historia
3495,Lugar histórico que vale la pena visitar.,histórico vale pena visitar
3496,Está bloqueado por obras.,bloqueado obras
3497,"Precioso lugar con historia, hasta en sus paredes.",precioso historia paredes
3498,Por todo lo Ke se encuentra dentro de este lugar lo lleva a uno a tiempos atrás,ke tiempos atrás
3499,Excelente y muy barato buena comida,excelente barato comida
3500,"Espectacular lugar, que fue casa del conquistador Cortés.",espectacular casa conquistador cortés
3501,"Cuenta con un recorrido, que te va a llenar de muchas historias",recorrido llenar historias
3502,lugar histórico en el centro de cuernavaca. es un museo.,histórico centro cuernavaca museo
3503,"Muy bonito, pero le falta algo de música de fondo",bonito falta música fondo
3504,"Sigue en remodelacion, esta cerrado",remodelacion cerrado
3505,Muy bien jajaja qué chido,jajaja chido
3506,No dejen de ir es toda una experiencia,dejen experiencia
3507,Muy sucio por las mañanas,sucio mañanas
3508,Porque es un lugar muy bonito,bonito
3509,Amo el Palacio de Cortés. Es parada obligada en Cuernavaca.,amo palacio cortés parada obligada cuernavaca
3510,Porq ayuda a hacer tarea,porq ayuda tarea
3511,"Un lugar en la historia y en el centro de cuernavaca, muy bien",historia centro cuernavaca
3512,Excelente lugar para ir a visitar,excelente visitar
3513,Excelente layout de historia y piezas de arte,excelente layout historia piezas arte
3514,Es lugar muy bonito,bonito
3515,"Demasiados vendedores,indigentes,limosneros y demas pedigueños.",demasiados vendedoresindigenteslimosneros demas pedigueños
3516,Lugar historico y pleno de objetos importantes de nuestra pasado,historico pleno objetos importantes
3517,Muy muy bonito lugar emblemático de Cuernavaca!,bonito emblemático cuernavaca
3518,Buen lugar. Mucha cultura y aprendizaje.,cultura aprendizaje
3519,"Lugar con historia, vale la pena para conocer la historia de Cuernavaca",historia vale pena historia cuernavaca
3520,Excelente lugar para aprender de la historia de Morelos,excelente aprender historia morelos
3521,Excelente es una lástima que este dañado por el temblor,excelente lástima dañado temblor
3522,Exelente lugar turístico,exelente turístico
3523,Lindo lugar lástima la distancia,lindo lástima distancia
3524,Es un lugar interesante y con precio accesible,interesante precio accesible
3525,Están restaurando este museo.,restaurando museo
3526,Lugar iconico,iconico
3527,Muy bonitos recuerdos y visitas para comprar,bonitos recuerdos visitas comprar
3528,Un lugar emblemático con mucha historia de Morelos,emblemático historia morelos
3529,En estos días está cerrado por el sismo,cerrado sismo
3530,Impresionante. Actualmente en remodelacion.,impresionante remodelacion
3531,Un buen lugar turistico en el Centro de Cuernavaca,turistico centro cuernavaca
3532,Un excelente museo,excelente museo
3533,Nos toco cerrado por reparaciones de reciente twmblor,toco cerrado reparaciones reciente twmblor
3534,Excelente recopilación histórica de nuestro México.,excelente recopilación histórica méxico
3535,Muy buen lugar historico,historico
3536,Un recorrido por el tiempo,recorrido
3537,Un lugar muy interesante y tranquilo,interesante tranquilo
3538,Ideal para conocer la historia de Morelos,ideal historia morelos
3539,Es muy barato y está muy cuidado.,barato cuidado
3540,Interesante  pero es una muestra algo exigua,interesante muestra exigua
3541,Guarda un excelente legado cultural,guarda excelente legado cultural
3542,La visita guiada recomendable,visita guiada recomendable
3543,Muy bien excelente distribucion cronologica,excelente distribucion cronologica
3544,Precioso palacio.,precioso palacio
3545,"Esta contenida la Historia de Cuauhnahuac (Cuernavaca), obviamente desde los Españoles",contenida historia cuauhnahuac cuernavaca obviamente españoles
3546,Está cerrado por daños a causa del sismo,cerrado daños causa sismo
3547,El trato del personal interno es muy grosero y prepotente sobretodo los de seguridad.,trato personal interno grosero prepotente sobretodo seguridad
3548,Buen lugar para pasar el rato,pasar rato
3549,Es muy bonito el lugar.,bonito
3550,Es el Museo de mi Ciudad.  Lo conozco desde niña,museo ciudad conozco niña
3551,"Mucha historia, bonito museo.",historia bonito museo
3552,Lugar muy pintoresco y atractivo.,pintoresco atractivo
3553,Es un lugar emblemático de Cuernavaca,emblemático cuernavaca
3554,Muy lindo,lindo
3555,Buen sitio turístico.,sitio turístico
3556,Ya se encuentra abierto parcialmente. :),abierto parcialmente
3557,Excelente forma de pasar una tarde en familia,excelente forma pasar familia
3558,Un buen lugar para visitar en cuernavaca,visitar cuernavaca
3559,Buen ambiente familiar,ambiente familiar
3560,Un lugar en cuernavaca que no puedes dejar de visitar,cuernavaca puedes dejar visitar
3561,Lamentable el temblor del 19 sep. Lo lastimo mucho.,lamentable temblor sep lastimo
3562,Gran remodelación después del temblor,remodelación temblor
3563,Por el momento se encuentra en remodelación,remodelación
3564,Monumento representativo de Cuernavaca,monumento representativo cuernavaca
3565,Bonito lugar historico,bonito historico
3566,Es un lugar con mucha historia en cuernavaca,historia cuernavaca
3567,"Muchas personas, puestos y poco vistoso",personas puestos vistoso
3568,Indispensable si visitas cuernavaca,indispensable visitas cuernavaca
3569,Ya tiene mucho tiempo en reconstrucción 😢,reconstrucción 
3570,Excelente sitio histórico.,excelente sitio histórico
3571,Muy bien restaurado,restaurado
3572,Muy buen lugar para turistas,turistas
3573,Excelente punto para visitar y conocer.,excelente punto visitar
3574,"Palacio de Cortes, Cuernavaca, Morelos..",palacio cortes cuernavaca morelos
3575,Lamentablemente estaba en remodelación,lamentablemente remodelación
3576,Lindo lugar para visitar,lindo visitar
3577,Cerrado . No informan cuando abrirá. Malo,cerrado informan abrirá malo
3578,Super histórico y entretenido,super histórico entretenido
3579,Un lugar con mucha historia y entender más a nuestro estado,historia entender
3580,"Disfrutando de la arquitectura de mi Morelos , afuera del palacio de cortes.",disfrutando arquitectura morelos afuera palacio cortes
3581,Digno de visitarse siempre que se este en Cuernavaca.,digno visitarse cuernavaca
3582,Cerrado por remodelación,cerrado remodelación
3583,Estaba cerrado el 90  porciento del lugar ....,cerrado porciento
3584,Ahorita cerrado por remodelacion,ahorita cerrado remodelacion
3585,Después del sismo de septiembre aún sigue cerrado 😟,sismo septiembre cerrado 
3586,Por que le hicieron grandes cambios a la plaza de armas,cambios plaza armas
3587,Imperdible si visitas Cuernavaca,imperdible visitas cuernavaca
3588,Está bello palacio de cortes,bello palacio cortes
3589,Algunas secciones cerradas por el sismo,secciones cerradas sismo
3590,Excelente lugar histórico de Morelos,excelente histórico morelos
3591,Esta muy bonito,bonito
3592,Tiene una muy buena exposición,exposición
3593,Bonito pero tristemente cerrado.,bonito tristemente cerrado
3594,El clima muy rico,clima rico
3595,El mas bonito museo de Cuernavaca.,bonito museo cuernavaca
3596,Muy bonito mi cuernavaca,bonito cuernavaca
3597,Huele a orines al rededor.,huele orines rededor
3598,Muy buena,
3599,A ver para cuando lo abren de nuevo,abren
3600,Visitenlo es parte de nuestra cultura,visitenlo cultura
3601,Muy agradable y cosas interesantes,agradable interesantes
3602,Es un museo muy interesante,museo interesante
3603,Exelente lugar con buena historia,exelente historia
3604,"Museo muy completo, y parte de la historia",museo completo historia
3605,Aún está en el proceso de remodelacion,proceso remodelacion
3606,Esta en reparación por el temblor del 2017,reparación temblor
3607,Buen lugar para aprender de historia,aprender historia
3608,"Cerrado al acceso a público, por mantenimiento.",cerrado acceso público mantenimiento
3609,El mural de Diego Rivera es magnífico!,mural diego rivera magnífico
3610,"Palacio de gran historia, acceso a gran parte de él, precio regular",palacio historia acceso precio regular
3611,Lugar hermoso,hermoso
3612,💯,
3613,Como siempre muy bonito,bonito
3614,Es padre unuseo de hace 300 años,padre unuseo años
3615,Con su recuperación se ve increíble,recuperación ve increíble
3616,muy bonito el lugar,bonito
3617,Magnífico lugar para conocer,magnífico
3618,"No vengan, está en remodelación 🤪",vengan remodelación 
3619,El museo excelente de todo,museo excelente
3620,Hermoso lugar !!! Me encanto!!!,hermoso encanto
3621,Bonito el museo,bonito museo
3622,Muchas piezas prehispanicas y otras tantas de la colonia,piezas prehispanicas tantas colonia
3623,👍,
3624,Esta tranquilo,tranquilo
3625,Esta cerrado por remodelacion de los sismos,cerrado remodelacion sismos
3626,Excelente lugae,excelente lugae
3627,Muy limpiosnel.lugar,limpiosnellugar
3628,Hermoso lugar !,hermoso
3629,Muy bonito centro cultural,bonito centro cultural
3630,Excelente sitio turistico,excelente sitio turistico
3631,Me agrada y tiene una buena historia,agrada historia
3632,Esta cerrado y tristemente hay una salida!!,cerrado tristemente salida
3633,"Excelente lugar, no abre los lunes...😅",excelente abre lunes
3634,cuando acabaran de restaurarlo? decepcion,acabaran restaurarlo decepcion
3635,Cultural e históricamente muy valioso,cultural históricamente valioso
3636,Esta cerrado por daños por el sismo.,cerrado daños sismo
3637,Muy bella construcción,bella construcción
3638,Estaba en reparación y no había acceso,reparación acceso
3639,Está muy padre excelente servicio,padre excelente servicio
3640,El lugar se encuentra en remodelación.,remodelación
3641,Un buen monumento histórico,monumento histórico
3642,Se encuentra en reparación o remodelación 😕,reparación remodelación 
3643,Museo por excelencia en el centro de cuernavaca,museo excelencia centro cuernavaca
3644,Lugar tranquilo y de mucha historia,tranquilo historia
3645,"Museo del Estado de Morelos, imprescindible en una visita",museo morelos imprescindible visita
3646,Un museo muy interesante,museo interesante
3647,Algo emblemático de Cuernavaca que no puedes no visitar,emblemático cuernavaca puedes visitar
3648,Entretenido y ambiente agradable. :),entretenido ambiente agradable
3649,"Impresionante, todo un emblema en Cuernavaca",impresionante emblema cuernavaca
3650,muy bonito y mucha historia,bonito historia
3651,Muy cultural y gratuita los domingos.,cultural gratuita domingos
3652,Cerrado,cerrado
3653,Lo mejor!,
3654,Lugar histórico de Cuernavaca,histórico cuernavaca
3655,Es una pena que después del terremoto el reloj este girado,pena terremoto reloj girado
3656,Un viaje a través del tiempo !!,viaje
3657,Visita obligada a Cuernavaca!,visita obligada cuernavaca
3658,Es muy interesante,interesante
3659,Lástima que temporalmente no esté abierto al público,lástima temporalmente abierto público
3660,Esta padre el museo,padre museo
3661,"Derivado del sismo de septiembre, se encuentra cerrado",derivado sismo septiembre cerrado
3662,Un lugar que debes conocer,debes
3663,Un lugar con bella historia,bella historia
3664,"Es maravilloso, lo recomiendo ampliamente.",maravilloso recomiendo ampliamente
3665,Es un lugar con mucha historia,historia
3666,Mmuchhaas. Modificaciones ya lee hacia falta,mmuchhaas modificaciones lee falta
3667,Limpio y atractivo,limpio atractivo
3668,"Excelentes los objetos exhibidos, llenos de historia",excelentes objetos exhibidos llenos historia
3669,Un lugar que tienes que visitar de ley en Cuernavaca!,visitar ley cuernavaca
3670,Un museo que muestra la historia del estado de Morelos,museo muestra historia morelos
3671,Su construcción me gusto mucho,construcción gusto
3672,Uno se remonta a la historia,remonta historia
3673,Es un lugar muy hermoso,hermoso
3674,Lugar agradable y muy espacioso,agradable espacioso
3675,Lo recomiendo es buen lugar,recomiendo
3676,Lugar histórico y cultural de Cuernavaca,histórico cultural cuernavaca
3677,Cuernavaca siempre tan bella,cuernavaca bella
3678,Excelente para un domingo,excelente domingo
3679,Bonito lugar lleno de mucha información,bonito lleno información
3680,Cerrado por el momento,cerrado
3681,Me gusta,gusta
3682,La parte más bonita del centro de Cuernavaca.,bonita centro cuernavaca
3683,Exelente conservación,exelente conservación
3684,Vale la pena ir,vale pena
3685,La exposición es sumamente decepcionante,exposición sumamente decepcionante
3686,Los murales de Rivera son lo mejor  del museo.,murales rivera museo
3687,Es muy agradable,agradable
3688,Se puede aprender mucho de la historia de México,aprender historia méxico
3689,El mural de Diego Rivera es genial,mural diego rivera genial
3690,Es mi hermoso cuernavaca,hermoso cuernavaca
3691,Buen turismo,turismo
3692,Un museo interesante,museo interesante
3693,Lleva demasiado tiempo bloqueado,bloqueado
3694,Buen lugar para visitar,visitar
3695,Un lugar muy bonito!!!!,bonito
3696,Muy buen lugar,
3697,"No está abierto, sólo una sala",abierto sala
3698,"Morelos, su historia es maravillosa ♡",morelos historia maravillosa 
3699,Un excelente museo...,excelente museo
3700,excelente museo,excelente museo
3701,Buena Opcion,opcion
3702,Esta en remodelación aún,remodelación
3703,Me gustó mucho!,gustó
3704,Sitio turístico en el centro de cuernavaca,sitio turístico centro cuernavaca
3705,Esta cerrado por remodelación,cerrado remodelación
3706,Vayan a un museo,vayan museo
3707,Ya quiero que lo abran,quiero abran
3708,Joya de la ciudad y centro de muchas rutas,joya ciudad centro rutas
3709,Muy padre y educativo,padre educativo
3710,Hermoso Museo,hermoso museo
3711,Bonito pero está en reparación,bonito reparación
3712,Lujares muy bonitos,lujares bonitos
3713,El trato del personal es muy bueno,trato personal
3714,Buen lugar turístico,turístico
3715,Hermoso sitio.,hermoso sitio
3716,Mucha historia de México en un sólo lugar,historia méxico
3717,Me quedé con  ganas de ver un poco más ya que la exposición es muy pequeña y se siente un poco olvidada  La exposición es sobre la cultura lacandona. Entrada al museo 60 pesos.,quedé ganas exposición pequeña olvidada exposición cultura lacandona entrada museo pesos
3718,Entrar al museo tiene un precio de $70 por persona y creo que está caroooooo para lo que es ya que tiene áreas que podrían omitir ..  Pero bueno es parte de la experiencia de conocer más sobre San cris.,entrar museo precio persona caroooooo áreas omitir experiencia san cris
3719,"Muy bonito museo , no olvides mirar el vídeo explicando el origen del museo que pasan dónde compraste el boleto de entrada,  ahí también tienen artesanías de excelente calidad a muy buen precio, el museo es pequeño pero muy interesante,  acerca de una pareja de extranjeros que exploraron y documentaron la cultura lacandona, el lugar también cuenta con un restaurante y al mismo tiempo también es hotel.",bonito museo olvides mirar vídeo explicando origen museo pasan compraste boleto entrada artesanías excelente calidad precio museo pequeño interesante acerca pareja extranjeros exploraron documentaron cultura lacandona restaurante hotel
3720,"Un lugar indispensable de paso. Aparte de todo lo que el centro ofrece para conocer más sobre la cultura de los  Lacandondes. Hay un restaurante y lugar para hospedarse . Los corredores, el patio central, la biblioteca, el jardín. Todo vale mucho la pena conocer.",indispensable paso aparte centro ofrece cultura lacandondes restaurante hospedarse corredores patio central biblioteca jardín vale pena
3721,"Lo peor de lo peor, no tenían cobertores extras, no tenían calentadores se rentaron 3 habitaciones el cual tienen chimenea pero no tenían leña, solicitamos un calentador y solo dieron uno (los otras 2 hab. No nos dieron por que ya no alcanzaron) y un micalentador que solo funciono  unos diez min.  El desayuno mal servido el mesero de mal genio y muchas cosas más quisimos reportar la atención y la verdad más coraje hicimos. No lo recomiendo.",cobertores extras calentadores rentaron habitaciones chimenea leña solicitamos calentador hab alcanzaron micalentador funciono diez min desayuno servido mesero genio quisimos reportar atención coraje hicimos recomiendo
3722,"Este mágico lugar trasmite la vida que le dieron sus dueños,",mágico trasmite vida dueños
3723,"Bonito el lugar con un pequeño estacionamiento y un pequeño museo, las habitaciones cuentan con chimenea, hay jardín hermoso, detalles los baños de las habitaciones están mal diseñados la entrada al estacionamiento está muy inclinada y es resbalosa deberían arreglar su entrada ya que los coches se derrapan mucho para entrar, personal muy amable",bonito pequeño estacionamiento pequeño museo habitaciones cuentan chimenea jardín hermoso detalles baños habitaciones diseñados entrada estacionamiento inclinada resbalosa deberían arreglar entrada coches derrapan entrar personal amable
3724,Excelentes fotografías y mucho material para estudiar a la etnia lavadora.,excelentes fotografías material estudiar etnia lavadora
3725,"De los mejores lugares de San Cristóbal, una historia bastante interesante la de esta pareja y el legado cultural que aportaron a esta hermosa ciudad",mejores lugares san cristóbal historia interesante pareja legado cultural aportaron hermosa ciudad
3726,"Extraordinario lugar.  Bello, acogedor, histórico, muy agradable, personal y servicio excepcionales. Al hospedarme contribuyo a los programas de apoyo a, lacandones. Regresaremos.",extraordinario bello acogedor histórico agradable personal servicio excepcionales hospedarme contribuyo programas apoyo lacandones regresaremos
3727,"Excelente el desayuno (costo accesible) excelentes instalaciones y valiosa labor de sus fundadores. Visitenlo cuando anden por acá....y tiene un enorme jardín, así como una bella construcción.",excelente desayuno costo accesible excelentes instalaciones valiosa labor fundadores visitenlo anden acáy enorme jardín bella construcción
3728,"Excelente lugar para descansar, con habitaciones amplias y cuenta con calefacción, jacuzzi y camas de hidromasaje. Excelente para olvidarse del ajetreo cotidiano de la ciudad.",excelente descansar habitaciones amplias calefacción jacuzzi camas hidromasaje excelente olvidarse ajetreo cotidiano ciudad
3729,"Un museo que muestra las extraordinarias investigaciones sobre la cultura Chamula  de dos personajes únicos, buen museo con bella arquitectura con  restaurante y comida típica como el mole coleto.",museo muestra extraordinarias investigaciones cultura chamula personajes únicos museo bella arquitectura restaurante comida típica mole coleto
3730,Muy interesante todo lo aprendido en este museo. Definitivamente fue lo que más me gustó de San Cristobal :),interesante aprendido museo definitivamente gustó san cristobal
3731,"Un lugar muy agradable, limpio y tranquilo todos el personal muy atentos. Van 2 veces que los visitó y sin dudarlo regresaría.",agradable limpio tranquilo personal atentos visitó dudarlo regresaría
3732,"Un lugar muy bonito, contiene historia de nuestras raíces chiapanecas e historia de culturas antiguas originarias del sureste de México",bonito contiene historia raíces chiapanecas historia culturas antiguas originarias sureste méxico
3733,"Exelente lugar, con una historia preciosa, además el precio de entrada no es para nada costoso, por tan solo un poco puedes recorrer todo el día este hermoso museo.",exelente historia preciosa precio entrada costoso puedes recorrer hermoso museo
3734,"Sin duda unas de las mejores atenciones que he recibido y la comida deliciosa , el lugar agradable y aunque es algo frío todo es maravilloso",duda mejores atenciones recibido comida deliciosa agradable frío maravilloso
3735,Muy Bonito Todo las instrucciones de cada artículo de ante pasados de la cultura Chiapas,bonito instrucciones artículo pasados cultura chiapas
3736,"Bonito lugar,  fui a un evento, pero lo malo es que solo había un baño disponible y habían como 100 personas, y el trato de los encargados fue pésimo.",bonito evento malo baño disponible personas trato encargados pésimo
3737,Muy recomendable si te interesa la historia de los primeros exploradores del siglo xx en la región. Y su interacción con las poblaciones locales.,recomendable interesa historia exploradores siglo xx región interacción poblaciones locales
3738,"El hotel es muy cómodo tiene un jardín extenso con vistas a la naturaleza magníficas, hay un museo biográfico de los primeros dueños del lugar con varias fotografías y objetos muy antiguos, la comida que prepara el restaurante es muy rica, la habitación ""La cueva"" es genial tiene una cama king size y un bañera para dos personas, ha sido una gran experiencia a pesar que el hotel se encuentra un poco más apartado que los de la zona céntrica, pero caminando tardas máximo 15 min. En general volvería y lo recomiendo totalmente para alguien que quiere disfrutar de un descanso cerca de la naturaleza.",hotel cómodo jardín extenso vistas naturaleza magníficas museo biográfico dueños fotografías objetos antiguos comida prepara restaurante rica habitación cueva genial cama king size bañera personas experiencia hotel apartado zona céntrica caminando tardas máximo min volvería recomiendo totalmente alguien disfrutar descanso naturaleza
3739,"La comida regular, el jardín muy descuidado, el museo interesante.",comida regular jardín descuidado museo interesante
3740,Agradable pero el jacuzzi de la.habitacion no funcionó. Aunque la atención del personal fue muy buena,agradable jacuzzi lahabitacion funcionó atención personal
3741,"Un lugar con una vibra mágica. El museo tiene muchas piezas directas de la selva en exposición, acompañadas de fotografías y una descripción de su origen. La visita del jardín es algo que recomiendo mucho.",vibra mágica museo piezas directas selva exposición acompañadas fotografías descripción origen visita jardín recomiendo
3742,"Muy buen servicio y alimentos con excelente sazón, ambiente tranquilo y agradable",servicio alimentos excelente sazón ambiente tranquilo agradable
3743,Muy cómodo para visitar tiene restaurante y hotel y museo,cómodo visitar restaurante hotel museo
3744,"Excelente lugar, con una historia preciosa, además el precio.de entrada no es nada costoso para disfrutar un recorrido tan bonito como el de ese museo.. por solo $60 puedes pasar todo el.dia paseando por el.museo.. 🙂🔥",excelente historia preciosa preciode entrada costoso disfrutar recorrido bonito museo puedes pasar eldia paseando elmuseo 
3745,"La comida deliciosa, el lugar una belleza, alejado del bullicio, la tranquilidad lo es todo. Quede enamorado",comida deliciosa belleza alejado bullicio tranquilidad quede enamorado
3746,"Un sitio de buena vibra, nace y vive para el apoyo a la conservación de la selva Lacandona. Una visita imperdible al venir a Chiapas",sitio vibra nace vive apoyo conservación selva lacandona visita imperdible venir chiapas
3747,Excelente lugar para recorrer y transportarse en el tiempo,excelente recorrer transportarse
3748,"Me encantó el lugar! Esta lleno de naturaleza, súper cuidado, además de que siguen trabajando para llevar árboles. Quede fascinada con el lugar.",encantó lleno naturaleza súper cuidado siguen trabajando árboles quede fascinada
3749,Un lugar super increíble.  Me gusta mucho esa esencia que mantienen con la naturaleza.  Un lugar que no puedes dejar pasar si vienes a San Cristobal.,super increíble gusta esencia mantienen naturaleza puedes dejar pasar vienes san cristobal
3750,Muy bonito lugar para caminar y disfrutar de la naturaleza. Principalmente enriquecido de muchísima cultura chiapaneca y gan historia de la fundación del museo Na Bolom.,bonito caminar disfrutar naturaleza enriquecido muchísima cultura chiapaneca gan historia fundación museo na bolom
3751,"¡Pésimo servicio! No respetaron mi reservacion. Me dejaron sin hospedaje el día demi cumpleaños. La encargada no tiene ni la menor idea de lo que es la atención a clientes. ¡Horrible experiencia de pesadilla!El gerente me contactó dos días después para preguntarme qué había sucedido. ¡No vayan! Les puedo recomendar lugares más bonitos, mejor ubicados, con precios más accesibles u Hoteles Boutique. No se arriesguen a quedarse varados y sin hospedaje.",pésimo servicio respetaron reservacion dejaron hospedaje demi cumpleaños encargada menor idea atención clientes horrible experiencia pesadillael gerente contactó preguntarme sucedido vayan recomendar lugares bonitos ubicados precios accesibles u hoteles boutique arriesguen quedarse varados hospedaje
3752,"Hermoso e interesante lugar, personas muy atentas y cálidas, la comida con un delicioso sabor!!!",hermoso interesante personas atentas cálidas comida delicioso sabor
3753,Un pequeño Museo dedicado a la Selva Lacandona y sus habitantes. Recomendable.,pequeño museo dedicado selva lacandona habitantes recomendable
3754,"Museo para aprender de la importancia de la selva Lacandona y sus habitantes, la ecología y el medio ambiente, el lugar es amplio cuenta con restaurante un jardín botánico y es lugar que si vienen a San Cristóbal de Las casas tienen q visitar.",museo aprender importancia selva lacandona habitantes ecología ambiente amplio restaurante jardín botánico vienen san cristóbal casas q visitar
3755,"El lugar te transporta a otra epoca y te sumerge a la cultura de los Lacandones, increible para caminar en el jardin aunque este lloviendo",transporta epoca sumerge cultura lacandones increible caminar jardin lloviendo
3756,Un lugar digno de visitar para conocer una parte importante de  la historia de Chiapas. Un lugar obligado para visitar si vienes o vives en San Cristóbal,digno visitar importante historia chiapas obligado visitar vienes vives san cristóbal
3757,"Un espacio delicioso, comida buena y no es caro; muy recomendable.",espacio delicioso comida caro recomendable
3758,"Es museo, restaurante y hotel, cuánto con guías bilingües, hay una enorme biblioteca y hay incluso pequeñas cabañas para poder hospedarse, es una buena opción para quedarse unos días",museo restaurante hotel guías bilingües enorme biblioteca pequeñas cabañas hospedarse opción quedarse
3759,Uno de los lugares que visitar en San Cristóbal de las Casas (visita obligada). Sus jardines y espacios comunes están llenos de tranquilidad y paz. Por una cuota muy pequeña puedes acceder al museo.,lugares visitar san cristóbal casas visita obligada jardines espacios comunes llenos tranquilidad paz cuota pequeña puedes acceder museo
3760,Excelente para conocer más sobre la etnia Lacandona,excelente etnia lacandona
3761,Rentaron mi habitación y me querían dar una habitación para menos personas que olía mucho a moho y humedad. Está muu descuidado por fuera. No hay estacionamiento seguro.,rentaron habitación querían habitación personas olía moho humedad muu descuidado estacionamiento seguro
3762,"Excelente lugar para aprender de la cultura de los Lacandones, antes de entrar al museo te ponen una película acerca de la Selva, además cuando lo visite se encontraba una exposición de cuadros muy colorida sobre mujeres lo cual me encantó, cuenta con una biblioteca enorme y rica en conocimiento, si jardín muy bonito",excelente aprender cultura lacandones entrar museo ponen película acerca selva visite encontraba exposición cuadros colorida mujeres encantó biblioteca enorme rica conocimiento jardín bonito
3763,"Un museo maravilloso! La historia de vida de un hombre que abrió los ojos del mundo hacia la arqueología mexicana y los lacandones, la ciudad y sus alrededores. Si estas en la ciudad no dejes de venir, cuesta 60 pesos pero vale mucho la pena",museo maravilloso historia vida hombre abrió ojos mundo arqueología mexicana lacandones ciudad alrededores ciudad dejes venir cuesta pesos vale pena
3764,"Excelente lugar, pude tomar el tour y aprendí muchisimo, todo el trabajo que realizan, para la comunidad, definitivamente una parada obligada, definitivamente vale la pena cualquier donación que de deja, y recomendarlo",excelente pude tomar tour aprendí muchisimo realizan comunidad definitivamente parada obligada definitivamente vale pena donación deja recomendarlo
3765,"Súper interesante, hacen una labor increíble por los lacandones, el lugar es muy bonito, el jardín te transporta a la Selva Lacandona, los detalles de cada espacio, las exposiciones, la biblioteca y el documental que te proyectan al principio está muy completo.",súper interesante labor increíble lacandones bonito jardín transporta selva lacandona detalles espacio exposiciones biblioteca documental proyectan principio completo
3766,Bonito museo con muchas cosas por conocer acerca de vestimenta indigena de las diferentes regiones así como a lo que se dedicaban los dueños de la casona y el legado que dejaron en Chiapas,bonito museo acerca vestimenta indigena regiones dedicaban dueños casona legado dejaron chiapas
3767,"Lugar bonito, sencillo. Un resumen de la historia sobre la selva y la primera persona en explorarla",bonito sencillo resumen historia selva persona explorarla
3768,La señora del restaurante es muy amable. La comida está rica. El lugar está muy padre.,señora restaurante amable comida rica padre
3769,Un lugar tranquilo para relajarse y disfrutar,tranquilo relajarse disfrutar
3770,"Esta muy mal organizado, no se entiende ningún orden ni tampoco explican nada de la cultura lacandona. El lugar tienen un jardín bonito pero lo demás es un desorden, ojalá lo puedan mejorar porque tiene potencial",organizado entiende orden explican cultura lacandona jardín bonito desorden ojalá puedan mejorar potencial
3771,"Hermoso lugar, muy bonita experiencia y gran trabajo el que hacen.",hermoso bonita experiencia
3772,Un lugar pequeño pero encantador con historia,pequeño encantador historia
3773,Excelente lugar para aprender un poco de los mayas y la selva lacandona. Además de otros lugares  en donde han encontrado algunos hallazgos.,excelente aprender mayas selva lacandona lugares encontrado hallazgos
3774,"Un lugar muy hermoso, cabañas limpias, con sus propias chimeneas y con mucha naturaleza para olvidarse un rato de la tecnología. El personal muy amable y atento, la comida muy sabrosa, precio accesible. Cuenta con su propio museo para aprecias piezas arqueológicas.",hermoso cabañas limpias chimeneas naturaleza olvidarse rato tecnología personal amable atento comida sabrosa precio accesible museo aprecias piezas arqueológicas
3775,Gran trabajo de divulgación y protección de los recursos humanos y la Naturaleza,divulgación protección recursos humanos naturaleza
3776,La verdad es que yo quedé fascinando con este lugar.,quedé fascinando
3777,"tienen que ver el video de por que la casa para entender un poco mas, exlente lugar  puedas andar por toda la casa sin problema el jardin es grandisimo muy bello todo al igual la decoracion de la casa, museo  hay que conocerla si andas por san cristobal 60 pesos la entrada",video casa entender exlente puedas andar casa problema jardin grandisimo bello decoracion casa museo conocerla andas san cristobal pesos entrada
3778,Es un lugar hermoso pero el estaff es muy muy muy  petulante. He ido varias veces y siempre es amarga la experiencia pues  a pesar de que es un lugar grandioso la gente del lugar no es amable ni capacitada.,hermoso estaff petulante ido amarga experiencia grandioso gente amable capacitada
3779,"Es un lugar increíble con mucha historia. Cuesta 60 pesos la entrada y 70 con guía, les recomiendo que vengan de 11 a 2 y esta el guía José, una gran persona, muy conocedor, te cuenta hasta el más mínimo detalle, incluyendo historias de Gertrudis que la conoció en vida.",increíble historia cuesta pesos entrada guía recomiendo vengan guía josé persona conocedor mínimo detalle incluyendo historias gertrudis conoció vida
3780,"Me encanto el hotel , era la casa de famosos arqueólogos,  que protegieron a los habitantes de la selva lacandona, es un hotel. Un cómodo,  con mucha historia, se puede sentir el cariño de los fundadores y el personal muy amable",encanto hotel casa famosos arqueólogos protegieron habitantes selva lacandona hotel cómodo historia sentir cariño fundadores personal amable
3781,"Es muy hermoso y sintetiza la cultura de Chiapas de forma muy acertiva. Deben de ver el documental que exhiben en la tienda donde venden los boletos, es fantástico!",hermoso sintetiza cultura chiapas forma acertiva documental exhiben tienda venden boletos fantástico
